,Index,Country Code,Country Name,Year,IncomeGroup,Corruption Perception Index,Gni Growth (Annual %),"Intentional Homicides (Per 100,000 People)",Food Production Index (2004-2006 = 100),Claims On Central Government (Annual Growth As % Of Broad Money),"Foreign Direct Investment, Net Inflows (% Of Gdp)",Import Value Index (2000 = 100),"Inflation, Consumer Prices (Annual %)",Claims On Private Sector (Annual Growth As % Of Broad Money),"Inflation, Gdp Deflator: Linked Series (Annual %)",Broad Money Growth (Annual %),Import Volume Index (2000 = 100),Merchandise Imports From Low- And Middle-Income Economies Outside Region (% Of Total Merchandise Imports),Bank Liquid Reserves To Bank Assets Ratio (%),Total Tax And Contribution Rate (% Of Profit),Exports Of Goods And Services (% Of Gdp),Merchandise Imports From High-Income Economies (% Of Total Merchandise Imports),"Industry (Including Construction), Value Added (% Of Gdp)",Price Level Ratio Of Ppp Conversion Factor (Gdp) To Market Exchange Rate,Merchandise Exports To Low- And Middle-Income Economies Within Region (% Of Total Merchandise Exports),Merchandise Exports To Low- And Middle-Income Economies Outside Region (% Of Total Merchandise Exports),Net Barter Terms Of Trade Index (2000 = 100),"Labor Force Participation Rate, Total (% Of Total Population Ages 15-64) (Modeled Ilo Estimate)","Foreign Direct Investment, Net Outflows (% Of Gdp)",Refugee Population By Country Or Territory Of Origin,Domestic Private Health Expenditure (% Of Current Health Expenditure),Trade In Services (% Of Gdp),Total Reserves (% Of Total External Debt),Military Expenditure (% Of General Government Expenditure),General Government Final Consumption Expenditure (% Of Gdp),"Access To Electricity, Rural (% Of Rural Population)"
2751,4374,PER,Peru,2018,Upper middle income,35.0,3.64352576,8.146117177999999,149.98208,1.8739578540000001,2.92188842,583.4353123,1.3176476590000001,8.97164087,2.016232913,5.433274431,340.1528526,31.04305191,25.50575767,36.8,25.37665822,47.36910682,31.47485588,0.530513245,10.74449016,35.87434502,178.6121559,80.61599731,0.008629363000000001,2579.0,40.23144942,7.635196904,90.45811346,5.565676774,13.10996707,81.7999811
2752,4375,PER,Peru,2018,Upper middle income,35.0,3.64352576,8.146117177999999,149.98208,1.8739578540000001,2.92188842,583.4353123,1.3176476590000001,8.97164087,2.016232913,5.433274431,340.1528526,31.04305191,25.50575767,36.8,25.37665822,47.36910682,31.47485588,0.530513245,10.74449016,35.87434502,178.6121559,80.61599731,0.008629363000000001,2579.0,40.23144942,7.635196904,90.45811346,5.565676774,13.10996707,81.7999811
2753,4376,PER,Peru,2018,Upper middle income,35.0,3.64352576,8.146117177999999,149.98208,1.8739578540000001,2.92188842,583.4353123,1.3176476590000001,8.97164087,2.016232913,5.433274431,340.1528526,31.04305191,25.50575767,36.8,25.37665822,47.36910682,31.47485588,0.530513245,10.74449016,35.87434502,178.6121559,80.61599731,0.008629363000000001,2579.0,40.23144942,7.635196904,90.45811346,5.565676774,13.10996707,81.7999811
2754,4377,PER,Peru,2018,Upper middle income,35.0,3.64352576,8.146117177999999,149.98208,1.8739578540000001,2.92188842,583.4353123,1.3176476590000001,8.97164087,2.016232913,5.433274431,340.1528526,31.04305191,25.50575767,36.8,25.37665822,47.36910682,31.47485588,0.530513245,10.74449016,35.87434502,178.6121559,80.61599731,0.008629363000000001,2579.0,40.23144942,7.635196904,90.45811346,5.565676774,13.10996707,81.7999811
2755,4378,PER,Peru,2018,Upper middle income,35.0,3.64352576,8.146117177999999,149.98208,1.8739578540000001,2.92188842,583.4353123,1.3176476590000001,8.97164087,2.016232913,5.433274431,340.1528526,31.04305191,25.50575767,36.8,25.37665822,47.36910682,31.47485588,0.530513245,10.74449016,35.87434502,178.6121559,80.61599731,0.008629363000000001,2579.0,40.23144942,7.635196904,90.45811346,5.565676774,13.10996707,81.7999811
2756,4379,PER,Peru,2019,Upper middle income,36.0,2.441284315,8.182587004,149.86404,0.610123804,3.162177522,559.8215339999999,2.137153426,7.977052854,1.5555305730000002,6.013563582000001,322.7670236,30.80609054,30.15939236,36.8,24.18513724,47.48190445,30.75241513,0.521487724,12.98193671,32.75120665,172.15085349999998,81.08999634,0.21878194399999998,2765.0,37.26964797,7.6955137570000005,92.32840492,5.862945626,13.30488997,81.06931214
2757,4380,PER,Peru,2019,Upper middle income,36.0,2.441284315,8.182587004,149.86404,0.610123804,3.162177522,559.8215339999999,2.137153426,7.977052854,1.5555305730000002,6.013563582000001,322.7670236,30.80609054,30.15939236,36.8,24.18513724,47.48190445,30.75241513,0.521487724,12.98193671,32.75120665,172.15085349999998,81.08999634,0.21878194399999998,2765.0,37.26964797,7.6955137570000005,92.32840492,5.862945626,13.30488997,81.06931214
2758,4381,PER,Peru,2019,Upper middle income,36.0,2.441284315,8.182587004,149.86404,0.610123804,3.162177522,559.8215339999999,2.137153426,7.977052854,1.5555305730000002,6.013563582000001,322.7670236,30.80609054,30.15939236,36.8,24.18513724,47.48190445,30.75241513,0.521487724,12.98193671,32.75120665,172.15085349999998,81.08999634,0.21878194399999998,2765.0,37.26964797,7.6955137570000005,92.32840492,5.862945626,13.30488997,81.06931214
2759,4382,PER,Peru,2019,Upper middle income,36.0,2.441284315,8.182587004,149.86404,0.610123804,3.162177522,559.8215339999999,2.137153426,7.977052854,1.5555305730000002,6.013563582000001,322.7670236,30.80609054,30.15939236,36.8,24.18513724,47.48190445,30.75241513,0.521487724,12.98193671,32.75120665,172.15085349999998,81.08999634,0.21878194399999998,2765.0,37.26964797,7.6955137570000005,92.32840492,5.862945626,13.30488997,81.06931214
2760,4383,PER,Peru,2019,Upper middle income,36.0,2.441284315,8.182587004,149.86404,0.610123804,3.162177522,559.8215339999999,2.137153426,7.977052854,1.5555305730000002,6.013563582000001,322.7670236,30.80609054,30.15939236,36.8,24.18513724,47.48190445,30.75241513,0.521487724,12.98193671,32.75120665,172.15085349999998,81.08999634,0.21878194399999998,2765.0,37.26964797,7.6955137570000005,92.32840492,5.862945626,13.30488997,81.06931214
2761,4468,PHL,Philippines,2007,Lower middle income,25.0,6.286746773,6.668494892000001,109.32,0.6944856690000001,1.871212466,156.62946259999998,2.9,4.996325405,3.164289754,9.605706455,156.37754650000002,3.120129861,26.94786887,49.1,38.01418634,77.39307324,33.00086093,0.34835666,21.13293335,2.092502921,88.50836546,63.4280014,3.444449231,1550.0,66.73091888,13.49232269,57.01711176,7.102038322,9.231582343,73.39417305
2762,4469,PHL,Philippines,2007,Lower middle income,25.0,6.286746773,6.668494892000001,109.32,0.6944856690000001,1.871212466,156.62946259999998,2.9,4.996325405,3.164289754,9.605706455,156.37754650000002,3.120129861,26.94786887,49.1,38.01418634,77.39307324,33.00086093,0.34835666,21.13293335,2.092502921,88.50836546,63.4280014,3.444449231,1550.0,66.73091888,13.49232269,57.01711176,7.102038322,9.231582343,73.39417305
2763,4470,PHL,Philippines,2007,Lower middle income,25.0,6.286746773,6.668494892000001,109.32,0.6944856690000001,1.871212466,156.62946259999998,2.9,4.996325405,3.164289754,9.605706455,156.37754650000002,3.120129861,26.94786887,49.1,38.01418634,77.39307324,33.00086093,0.34835666,21.13293335,2.092502921,88.50836546,63.4280014,3.444449231,1550.0,66.73091888,13.49232269,57.01711176,7.102038322,9.231582343,73.39417305
2764,4471,PHL,Philippines,2007,Lower middle income,25.0,6.286746773,6.668494892000001,109.32,0.6944856690000001,1.871212466,156.62946259999998,2.9,4.996325405,3.164289754,9.605706455,156.37754650000002,3.120129861,26.94786887,49.1,38.01418634,77.39307324,33.00086093,0.34835666,21.13293335,2.092502921,88.50836546,63.4280014,3.444449231,1550.0,66.73091888,13.49232269,57.01711176,7.102038322,9.231582343,73.39417305
2765,4472,PHL,Philippines,2007,Lower middle income,25.0,6.286746773,6.668494892000001,109.32,0.6944856690000001,1.871212466,156.62946259999998,2.9,4.996325405,3.164289754,9.605706455,156.37754650000002,3.120129861,26.94786887,49.1,38.01418634,77.39307324,33.00086093,0.34835666,21.13293335,2.092502921,88.50836546,63.4280014,3.444449231,1550.0,66.73091888,13.49232269,57.01711176,7.102038322,9.231582343,73.39417305
2766,4473,PHL,Philippines,2007,Lower middle income,25.0,6.286746773,6.668494892000001,109.32,0.6944856690000001,1.871212466,156.62946259999998,2.9,4.996325405,3.164289754,9.605706455,156.37754650000002,3.120129861,26.94786887,49.1,38.01418634,77.39307324,33.00086093,0.34835666,21.13293335,2.092502921,88.50836546,63.4280014,3.444449231,1550.0,66.73091888,13.49232269,57.01711176,7.102038322,9.231582343,73.39417305
2767,4474,PHL,Philippines,2007,Lower middle income,25.0,6.286746773,6.668494892000001,109.32,0.6944856690000001,1.871212466,156.62946259999998,2.9,4.996325405,3.164289754,9.605706455,156.37754650000002,3.120129861,26.94786887,49.1,38.01418634,77.39307324,33.00086093,0.34835666,21.13293335,2.092502921,88.50836546,63.4280014,3.444449231,1550.0,66.73091888,13.49232269,57.01711176,7.102038322,9.231582343,73.39417305
2768,4475,PHL,Philippines,2007,Lower middle income,25.0,6.286746773,6.668494892000001,109.32,0.6944856690000001,1.871212466,156.62946259999998,2.9,4.996325405,3.164289754,9.605706455,156.37754650000002,3.120129861,26.94786887,49.1,38.01418634,77.39307324,33.00086093,0.34835666,21.13293335,2.092502921,88.50836546,63.4280014,3.444449231,1550.0,66.73091888,13.49232269,57.01711176,7.102038322,9.231582343,73.39417305
2769,4476,PHL,Philippines,2007,Lower middle income,25.0,6.286746773,6.668494892000001,109.32,0.6944856690000001,1.871212466,156.62946259999998,2.9,4.996325405,3.164289754,9.605706455,156.37754650000002,3.120129861,26.94786887,49.1,38.01418634,77.39307324,33.00086093,0.34835666,21.13293335,2.092502921,88.50836546,63.4280014,3.444449231,1550.0,66.73091888,13.49232269,57.01711176,7.102038322,9.231582343,73.39417305
2770,4477,PHL,Philippines,2007,Lower middle income,25.0,6.286746773,6.668494892000001,109.32,0.6944856690000001,1.871212466,156.62946259999998,2.9,4.996325405,3.164289754,9.605706455,156.37754650000002,3.120129861,26.94786887,49.1,38.01418634,77.39307324,33.00086093,0.34835666,21.13293335,2.092502921,88.50836546,63.4280014,3.444449231,1550.0,66.73091888,13.49232269,57.01711176,7.102038322,9.231582343,73.39417305
2771,4478,PHL,Philippines,2007,Lower middle income,25.0,6.286746773,6.668494892000001,109.32,0.6944856690000001,1.871212466,156.62946259999998,2.9,4.996325405,3.164289754,9.605706455,156.37754650000002,3.120129861,26.94786887,49.1,38.01418634,77.39307324,33.00086093,0.34835666,21.13293335,2.092502921,88.50836546,63.4280014,3.444449231,1550.0,66.73091888,13.49232269,57.01711176,7.102038322,9.231582343,73.39417305
2772,4479,PHL,Philippines,2007,Lower middle income,25.0,6.286746773,6.668494892000001,109.32,0.6944856690000001,1.871212466,156.62946259999998,2.9,4.996325405,3.164289754,9.605706455,156.37754650000002,3.120129861,26.94786887,49.1,38.01418634,77.39307324,33.00086093,0.34835666,21.13293335,2.092502921,88.50836546,63.4280014,3.444449231,1550.0,66.73091888,13.49232269,57.01711176,7.102038322,9.231582343,73.39417305
2773,4480,PHL,Philippines,2008,Lower middle income,23.0,4.630244609,6.402501719,113.23,2.493004395,0.7403186620000001,163.1759999,8.260447036,6.104676786000001,7.179216182999999,10.04090309,141.29536389999998,3.9176840810000004,24.31142916,47.1,33.35683324,73.34194999,32.76528841,0.380025815,20.45896712,2.231903834,77.83823294,63.47700119,1.088375569,1348.0,68.38460541,13.33598113,64.35173343,6.991269075,8.814432851,74.63317452
2774,4481,PHL,Philippines,2008,Lower middle income,23.0,4.630244609,6.402501719,113.23,2.493004395,0.7403186620000001,163.1759999,8.260447036,6.104676786000001,7.179216182999999,10.04090309,141.29536389999998,3.9176840810000004,24.31142916,47.1,33.35683324,73.34194999,32.76528841,0.380025815,20.45896712,2.231903834,77.83823294,63.47700119,1.088375569,1348.0,68.38460541,13.33598113,64.35173343,6.991269075,8.814432851,74.63317452
2775,4482,PHL,Philippines,2008,Lower middle income,23.0,4.630244609,6.402501719,113.23,2.493004395,0.7403186620000001,163.1759999,8.260447036,6.104676786000001,7.179216182999999,10.04090309,141.29536389999998,3.9176840810000004,24.31142916,47.1,33.35683324,73.34194999,32.76528841,0.380025815,20.45896712,2.231903834,77.83823294,63.47700119,1.088375569,1348.0,68.38460541,13.33598113,64.35173343,6.991269075,8.814432851,74.63317452
2776,4483,PHL,Philippines,2008,Lower middle income,23.0,4.630244609,6.402501719,113.23,2.493004395,0.7403186620000001,163.1759999,8.260447036,6.104676786000001,7.179216182999999,10.04090309,141.29536389999998,3.9176840810000004,24.31142916,47.1,33.35683324,73.34194999,32.76528841,0.380025815,20.45896712,2.231903834,77.83823294,63.47700119,1.088375569,1348.0,68.38460541,13.33598113,64.35173343,6.991269075,8.814432851,74.63317452
2777,4484,PHL,Philippines,2008,Lower middle income,23.0,4.630244609,6.402501719,113.23,2.493004395,0.7403186620000001,163.1759999,8.260447036,6.104676786000001,7.179216182999999,10.04090309,141.29536389999998,3.9176840810000004,24.31142916,47.1,33.35683324,73.34194999,32.76528841,0.380025815,20.45896712,2.231903834,77.83823294,63.47700119,1.088375569,1348.0,68.38460541,13.33598113,64.35173343,6.991269075,8.814432851,74.63317452
2778,4485,PHL,Philippines,2008,Lower middle income,23.0,4.630244609,6.402501719,113.23,2.493004395,0.7403186620000001,163.1759999,8.260447036,6.104676786000001,7.179216182999999,10.04090309,141.29536389999998,3.9176840810000004,24.31142916,47.1,33.35683324,73.34194999,32.76528841,0.380025815,20.45896712,2.231903834,77.83823294,63.47700119,1.088375569,1348.0,68.38460541,13.33598113,64.35173343,6.991269075,8.814432851,74.63317452
2779,4486,PHL,Philippines,2008,Lower middle income,23.0,4.630244609,6.402501719,113.23,2.493004395,0.7403186620000001,163.1759999,8.260447036,6.104676786000001,7.179216182999999,10.04090309,141.29536389999998,3.9176840810000004,24.31142916,47.1,33.35683324,73.34194999,32.76528841,0.380025815,20.45896712,2.231903834,77.83823294,63.47700119,1.088375569,1348.0,68.38460541,13.33598113,64.35173343,6.991269075,8.814432851,74.63317452
2780,4487,PHL,Philippines,2008,Lower middle income,23.0,4.630244609,6.402501719,113.23,2.493004395,0.7403186620000001,163.1759999,8.260447036,6.104676786000001,7.179216182999999,10.04090309,141.29536389999998,3.9176840810000004,24.31142916,47.1,33.35683324,73.34194999,32.76528841,0.380025815,20.45896712,2.231903834,77.83823294,63.47700119,1.088375569,1348.0,68.38460541,13.33598113,64.35173343,6.991269075,8.814432851,74.63317452
2781,4488,PHL,Philippines,2008,Lower middle income,23.0,4.630244609,6.402501719,113.23,2.493004395,0.7403186620000001,163.1759999,8.260447036,6.104676786000001,7.179216182999999,10.04090309,141.29536389999998,3.9176840810000004,24.31142916,47.1,33.35683324,73.34194999,32.76528841,0.380025815,20.45896712,2.231903834,77.83823294,63.47700119,1.088375569,1348.0,68.38460541,13.33598113,64.35173343,6.991269075,8.814432851,74.63317452
2782,4489,PHL,Philippines,2008,Lower middle income,23.0,4.630244609,6.402501719,113.23,2.493004395,0.7403186620000001,163.1759999,8.260447036,6.104676786000001,7.179216182999999,10.04090309,141.29536389999998,3.9176840810000004,24.31142916,47.1,33.35683324,73.34194999,32.76528841,0.380025815,20.45896712,2.231903834,77.83823294,63.47700119,1.088375569,1348.0,68.38460541,13.33598113,64.35173343,6.991269075,8.814432851,74.63317452
2783,4490,PHL,Philippines,2008,Lower middle income,23.0,4.630244609,6.402501719,113.23,2.493004395,0.7403186620000001,163.1759999,8.260447036,6.104676786000001,7.179216182999999,10.04090309,141.29536389999998,3.9176840810000004,24.31142916,47.1,33.35683324,73.34194999,32.76528841,0.380025815,20.45896712,2.231903834,77.83823294,63.47700119,1.088375569,1348.0,68.38460541,13.33598113,64.35173343,6.991269075,8.814432851,74.63317452
2784,4491,PHL,Philippines,2008,Lower middle income,23.0,4.630244609,6.402501719,113.23,2.493004395,0.7403186620000001,163.1759999,8.260447036,6.104676786000001,7.179216182999999,10.04090309,141.29536389999998,3.9176840810000004,24.31142916,47.1,33.35683324,73.34194999,32.76528841,0.380025815,20.45896712,2.231903834,77.83823294,63.47700119,1.088375569,1348.0,68.38460541,13.33598113,64.35173343,6.991269075,8.814432851,74.63317452
2785,4492,PHL,Philippines,2009,Lower middle income,24.0,3.6168595760000004,9.833990702000001,112.77,1.8353350519999998,1.172203077,123.9024639,4.2190305210000005,2.104586841,2.7382585660000003,8.638391507,119.20900490000001,4.773225711,25.29479843,47.1,30.2195256,68.97017675,31.52254268,0.361753149,16.28958626,2.433256626,83.20042232,63.93799973,1.077108961,987.0,67.02293396,13.2118994,78.96164695,6.259074044,9.826598577999999,76.38852928
2786,4493,PHL,Philippines,2009,Lower middle income,24.0,3.6168595760000004,9.833990702000001,112.77,1.8353350519999998,1.172203077,123.9024639,4.2190305210000005,2.104586841,2.7382585660000003,8.638391507,119.20900490000001,4.773225711,25.29479843,47.1,30.2195256,68.97017675,31.52254268,0.361753149,16.28958626,2.433256626,83.20042232,63.93799973,1.077108961,987.0,67.02293396,13.2118994,78.96164695,6.259074044,9.826598577999999,76.38852928
2787,4494,PHL,Philippines,2009,Lower middle income,24.0,3.6168595760000004,9.833990702000001,112.77,1.8353350519999998,1.172203077,123.9024639,4.2190305210000005,2.104586841,2.7382585660000003,8.638391507,119.20900490000001,4.773225711,25.29479843,47.1,30.2195256,68.97017675,31.52254268,0.361753149,16.28958626,2.433256626,83.20042232,63.93799973,1.077108961,987.0,67.02293396,13.2118994,78.96164695,6.259074044,9.826598577999999,76.38852928
2788,4495,PHL,Philippines,2009,Lower middle income,24.0,3.6168595760000004,9.833990702000001,112.77,1.8353350519999998,1.172203077,123.9024639,4.2190305210000005,2.104586841,2.7382585660000003,8.638391507,119.20900490000001,4.773225711,25.29479843,47.1,30.2195256,68.97017675,31.52254268,0.361753149,16.28958626,2.433256626,83.20042232,63.93799973,1.077108961,987.0,67.02293396,13.2118994,78.96164695,6.259074044,9.826598577999999,76.38852928
2789,4496,PHL,Philippines,2009,Lower middle income,24.0,3.6168595760000004,9.833990702000001,112.77,1.8353350519999998,1.172203077,123.9024639,4.2190305210000005,2.104586841,2.7382585660000003,8.638391507,119.20900490000001,4.773225711,25.29479843,47.1,30.2195256,68.97017675,31.52254268,0.361753149,16.28958626,2.433256626,83.20042232,63.93799973,1.077108961,987.0,67.02293396,13.2118994,78.96164695,6.259074044,9.826598577999999,76.38852928
2790,4497,PHL,Philippines,2009,Lower middle income,24.0,3.6168595760000004,9.833990702000001,112.77,1.8353350519999998,1.172203077,123.9024639,4.2190305210000005,2.104586841,2.7382585660000003,8.638391507,119.20900490000001,4.773225711,25.29479843,47.1,30.2195256,68.97017675,31.52254268,0.361753149,16.28958626,2.433256626,83.20042232,63.93799973,1.077108961,987.0,67.02293396,13.2118994,78.96164695,6.259074044,9.826598577999999,76.38852928
2791,4498,PHL,Philippines,2009,Lower middle income,24.0,3.6168595760000004,9.833990702000001,112.77,1.8353350519999998,1.172203077,123.9024639,4.2190305210000005,2.104586841,2.7382585660000003,8.638391507,119.20900490000001,4.773225711,25.29479843,47.1,30.2195256,68.97017675,31.52254268,0.361753149,16.28958626,2.433256626,83.20042232,63.93799973,1.077108961,987.0,67.02293396,13.2118994,78.96164695,6.259074044,9.826598577999999,76.38852928
2792,4499,PHL,Philippines,2009,Lower middle income,24.0,3.6168595760000004,9.833990702000001,112.77,1.8353350519999998,1.172203077,123.9024639,4.2190305210000005,2.104586841,2.7382585660000003,8.638391507,119.20900490000001,4.773225711,25.29479843,47.1,30.2195256,68.97017675,31.52254268,0.361753149,16.28958626,2.433256626,83.20042232,63.93799973,1.077108961,987.0,67.02293396,13.2118994,78.96164695,6.259074044,9.826598577999999,76.38852928
2793,4500,PHL,Philippines,2009,Lower middle income,24.0,3.6168595760000004,9.833990702000001,112.77,1.8353350519999998,1.172203077,123.9024639,4.2190305210000005,2.104586841,2.7382585660000003,8.638391507,119.20900490000001,4.773225711,25.29479843,47.1,30.2195256,68.97017675,31.52254268,0.361753149,16.28958626,2.433256626,83.20042232,63.93799973,1.077108961,987.0,67.02293396,13.2118994,78.96164695,6.259074044,9.826598577999999,76.38852928
2794,4501,PHL,Philippines,2009,Lower middle income,24.0,3.6168595760000004,9.833990702000001,112.77,1.8353350519999998,1.172203077,123.9024639,4.2190305210000005,2.104586841,2.7382585660000003,8.638391507,119.20900490000001,4.773225711,25.29479843,47.1,30.2195256,68.97017675,31.52254268,0.361753149,16.28958626,2.433256626,83.20042232,63.93799973,1.077108961,987.0,67.02293396,13.2118994,78.96164695,6.259074044,9.826598577999999,76.38852928
2795,4502,PHL,Philippines,2009,Lower middle income,24.0,3.6168595760000004,9.833990702000001,112.77,1.8353350519999998,1.172203077,123.9024639,4.2190305210000005,2.104586841,2.7382585660000003,8.638391507,119.20900490000001,4.773225711,25.29479843,47.1,30.2195256,68.97017675,31.52254268,0.361753149,16.28958626,2.433256626,83.20042232,63.93799973,1.077108961,987.0,67.02293396,13.2118994,78.96164695,6.259074044,9.826598577999999,76.38852928
2796,4503,PHL,Philippines,2009,Lower middle income,24.0,3.6168595760000004,9.833990702000001,112.77,1.8353350519999998,1.172203077,123.9024639,4.2190305210000005,2.104586841,2.7382585660000003,8.638391507,119.20900490000001,4.773225711,25.29479843,47.1,30.2195256,68.97017675,31.52254268,0.361753149,16.28958626,2.433256626,83.20042232,63.93799973,1.077108961,987.0,67.02293396,13.2118994,78.96164695,6.259074044,9.826598577999999,76.38852928
2797,4504,PHL,Philippines,2010,Lower middle income,24.0,7.078101354,9.200059459,111.8,2.9431599160000004,0.5136980520000001,157.9045839,3.789836348,6.468540956,4.370884364,10.89708277,142.9192055,3.978991963,34.90593161,43.8,32.87482972,68.46381688,32.33955605,0.39412781700000005,19.327084600000003,2.79985163,81.16541669,63.88999939,1.3016177709999999,964.0,66.3050766,14.30126757,95.3613618,6.377367898999999,9.720395177,78.08313223
2798,4505,PHL,Philippines,2010,Lower middle income,24.0,7.078101354,9.200059459,111.8,2.9431599160000004,0.5136980520000001,157.9045839,3.789836348,6.468540956,4.370884364,10.89708277,142.9192055,3.978991963,34.90593161,43.8,32.87482972,68.46381688,32.33955605,0.39412781700000005,19.327084600000003,2.79985163,81.16541669,63.88999939,1.3016177709999999,964.0,66.3050766,14.30126757,95.3613618,6.377367898999999,9.720395177,78.08313223
2799,4506,PHL,Philippines,2010,Lower middle income,24.0,7.078101354,9.200059459,111.8,2.9431599160000004,0.5136980520000001,157.9045839,3.789836348,6.468540956,4.370884364,10.89708277,142.9192055,3.978991963,34.90593161,43.8,32.87482972,68.46381688,32.33955605,0.39412781700000005,19.327084600000003,2.79985163,81.16541669,63.88999939,1.3016177709999999,964.0,66.3050766,14.30126757,95.3613618,6.377367898999999,9.720395177,78.08313223
2800,4507,PHL,Philippines,2010,Lower middle income,24.0,7.078101354,9.200059459,111.8,2.9431599160000004,0.5136980520000001,157.9045839,3.789836348,6.468540956,4.370884364,10.89708277,142.9192055,3.978991963,34.90593161,43.8,32.87482972,68.46381688,32.33955605,0.39412781700000005,19.327084600000003,2.79985163,81.16541669,63.88999939,1.3016177709999999,964.0,66.3050766,14.30126757,95.3613618,6.377367898999999,9.720395177,78.08313223
2801,4508,PHL,Philippines,2010,Lower middle income,24.0,7.078101354,9.200059459,111.8,2.9431599160000004,0.5136980520000001,157.9045839,3.789836348,6.468540956,4.370884364,10.89708277,142.9192055,3.978991963,34.90593161,43.8,32.87482972,68.46381688,32.33955605,0.39412781700000005,19.327084600000003,2.79985163,81.16541669,63.88999939,1.3016177709999999,964.0,66.3050766,14.30126757,95.3613618,6.377367898999999,9.720395177,78.08313223
2802,4509,PHL,Philippines,2010,Lower middle income,24.0,7.078101354,9.200059459,111.8,2.9431599160000004,0.5136980520000001,157.9045839,3.789836348,6.468540956,4.370884364,10.89708277,142.9192055,3.978991963,34.90593161,43.8,32.87482972,68.46381688,32.33955605,0.39412781700000005,19.327084600000003,2.79985163,81.16541669,63.88999939,1.3016177709999999,964.0,66.3050766,14.30126757,95.3613618,6.377367898999999,9.720395177,78.08313223
2803,4510,PHL,Philippines,2010,Lower middle income,24.0,7.078101354,9.200059459,111.8,2.9431599160000004,0.5136980520000001,157.9045839,3.789836348,6.468540956,4.370884364,10.89708277,142.9192055,3.978991963,34.90593161,43.8,32.87482972,68.46381688,32.33955605,0.39412781700000005,19.327084600000003,2.79985163,81.16541669,63.88999939,1.3016177709999999,964.0,66.3050766,14.30126757,95.3613618,6.377367898999999,9.720395177,78.08313223
2804,4511,PHL,Philippines,2010,Lower middle income,24.0,7.078101354,9.200059459,111.8,2.9431599160000004,0.5136980520000001,157.9045839,3.789836348,6.468540956,4.370884364,10.89708277,142.9192055,3.978991963,34.90593161,43.8,32.87482972,68.46381688,32.33955605,0.39412781700000005,19.327084600000003,2.79985163,81.16541669,63.88999939,1.3016177709999999,964.0,66.3050766,14.30126757,95.3613618,6.377367898999999,9.720395177,78.08313223
2805,4512,PHL,Philippines,2010,Lower middle income,24.0,7.078101354,9.200059459,111.8,2.9431599160000004,0.5136980520000001,157.9045839,3.789836348,6.468540956,4.370884364,10.89708277,142.9192055,3.978991963,34.90593161,43.8,32.87482972,68.46381688,32.33955605,0.39412781700000005,19.327084600000003,2.79985163,81.16541669,63.88999939,1.3016177709999999,964.0,66.3050766,14.30126757,95.3613618,6.377367898999999,9.720395177,78.08313223
2806,4513,PHL,Philippines,2010,Lower middle income,24.0,7.078101354,9.200059459,111.8,2.9431599160000004,0.5136980520000001,157.9045839,3.789836348,6.468540956,4.370884364,10.89708277,142.9192055,3.978991963,34.90593161,43.8,32.87482972,68.46381688,32.33955605,0.39412781700000005,19.327084600000003,2.79985163,81.16541669,63.88999939,1.3016177709999999,964.0,66.3050766,14.30126757,95.3613618,6.377367898999999,9.720395177,78.08313223
2807,4514,PHL,Philippines,2010,Lower middle income,24.0,7.078101354,9.200059459,111.8,2.9431599160000004,0.5136980520000001,157.9045839,3.789836348,6.468540956,4.370884364,10.89708277,142.9192055,3.978991963,34.90593161,43.8,32.87482972,68.46381688,32.33955605,0.39412781700000005,19.327084600000003,2.79985163,81.16541669,63.88999939,1.3016177709999999,964.0,66.3050766,14.30126757,95.3613618,6.377367898999999,9.720395177,78.08313223
2808,4515,PHL,Philippines,2010,Lower middle income,24.0,7.078101354,9.200059459,111.8,2.9431599160000004,0.5136980520000001,157.9045839,3.789836348,6.468540956,4.370884364,10.89708277,142.9192055,3.978991963,34.90593161,43.8,32.87482972,68.46381688,32.33955605,0.39412781700000005,19.327084600000003,2.79985163,81.16541669,63.88999939,1.3016177709999999,964.0,66.3050766,14.30126757,95.3613618,6.377367898999999,9.720395177,78.08313223
2809,4516,PHL,Philippines,2011,Lower middle income,26.0,3.196947507,8.882489953,116.82,0.59959908,0.8569630009999999,172.01546969999998,4.718417047,7.79264977,3.918805776,5.306749763,135.0311773,6.954695889,32.55226454,44.5,29.10542888,67.02771467,31.33868278,0.417832917,21.86008586,3.316562626,75.11144806,64.71800232,1.00319099,945.0,72.66105652,13.31861154,113.6265499,6.727457756000001,9.71363218,81.26670351
2810,4517,PHL,Philippines,2011,Lower middle income,26.0,3.196947507,8.882489953,116.82,0.59959908,0.8569630009999999,172.01546969999998,4.718417047,7.79264977,3.918805776,5.306749763,135.0311773,6.954695889,32.55226454,44.5,29.10542888,67.02771467,31.33868278,0.417832917,21.86008586,3.316562626,75.11144806,64.71800232,1.00319099,945.0,72.66105652,13.31861154,113.6265499,6.727457756000001,9.71363218,81.26670351
2811,4518,PHL,Philippines,2011,Lower middle income,26.0,3.196947507,8.882489953,116.82,0.59959908,0.8569630009999999,172.01546969999998,4.718417047,7.79264977,3.918805776,5.306749763,135.0311773,6.954695889,32.55226454,44.5,29.10542888,67.02771467,31.33868278,0.417832917,21.86008586,3.316562626,75.11144806,64.71800232,1.00319099,945.0,72.66105652,13.31861154,113.6265499,6.727457756000001,9.71363218,81.26670351
