,Index,Country Code,Year,Country Name,Corruption Perception Index,IncomeGroup,region_USAID,region_WorldBank,Rural Population,"Access To Electricity, Rural (% Of Rural Population)",Food Production Index (2004-2006 = 100),Agricultural Land (% Of Land Area),Urban Population (% Of Total Population),Population Growth (Annual %),"Mortality Rate, Under-5 (Per 1,000 Live Births)","Foreign Direct Investment, Net Inflows (% Of Gdp)",Price Level Ratio Of Ppp Conversion Factor (Gdp) To Market Exchange Rate,Net Primary Income (Net Income From Abroad) (Current Us$),Gross Savings (% Of Gdp),Gni Growth (Annual %),Gross Domestic Savings (% Of Gdp),"Industry (Including Construction), Value Added (% Of Gdp)",Imports Of Goods And Services (% Of Gdp),Exports Of Goods And Services (% Of Gdp),General Government Final Consumption Expenditure (% Of Gdp),"Inflation, Consumer Prices (Annual %)","Inflation, Gdp Deflator: Linked Series (Annual %)",Public Credit Registry Coverage (% Of Adults),Private Credit Bureau Coverage (% Of Adults),Domestic Credit To Private Sector (% Of Gdp),Lending Interest Rate (%),Deposit Interest Rate (%),Broad Money Growth (Annual %),Broad Money (% Of Gdp),Claims On Private Sector (Annual Growth As % Of Broad Money),Claims On Central Government (Annual Growth As % Of Broad Money),Total Reserves (% Of Total External Debt),Bank Liquid Reserves To Bank Assets Ratio (%),"Foreign Direct Investment, Net Outflows (% Of Gdp)","Adolescent Fertility Rate (Births Per 1,000 Women Ages 15-19)",Prevalence Of Undernourishment (% Of Population),Refugee Population By Country Or Territory Of Origin,Domestic Private Health Expenditure (% Of Current Health Expenditure),Domestic General Government Health Expenditure (% Of Gdp),Lifetime Risk Of Maternal Death (%),"Mortality Rate, Neonatal (Per 1,000 Live Births)",Export Value Index (2000 = 100),Import Value Index (2000 = 100),Trade In Services (% Of Gdp),Merchandise Exports To Low- And Middle-Income Economies Within Region (% Of Total Merchandise Exports),Merchandise Exports To High-Income Economies (% Of Total Merchandise Exports),Merchandise Exports To Low- And Middle-Income Economies Outside Region (% Of Total Merchandise Exports),Merchandise Imports From Low- And Middle-Income Economies Within Region (% Of Total Merchandise Imports),Merchandise Imports From Low- And Middle-Income Economies Outside Region (% Of Total Merchandise Imports),Merchandise Imports From High-Income Economies (% Of Total Merchandise Imports),Net Barter Terms Of Trade Index (2000 = 100),Merchandise Trade (% Of Gdp),Total Tax And Contribution Rate (% Of Profit),"Intentional Homicides (Per 100,000 People)",Military Expenditure (% Of General Government Expenditure),Military Expenditure (% Of Gdp),Population Ages 0-14 (% Of Total Population),Access To Clean Fuels And Technologies For Cooking (% Of Population),"People Using At Least Basic Drinking Water Services, Rural (% Of Rural Population)","People Using At Least Basic Sanitation Services, Rural (% Of Rural Population)","Labor Force Participation Rate, Total (% Of Total Population Ages 15-64) (Modeled Ilo Estimate)","Unemployment, Total (% Of Total Labor Force) (Modeled Ilo Estimate)",Gdp Per Person Employed (Constant 2017 Ppp $),"Wage And Salaried Workers, Total (% Of Total Employment) (Modeled Ilo Estimate)",Import Volume Index (2000 = 100),Trade (% Of Gdp)
2717,3627,MNG,2017,Mongolia,36.0,Lower middle income,East Asia and Pacific (EAP),East Asia & Pacific,985106.0,81.97459128,,,68.363,1.861276285,17.5,13.07878846,0.32438865100000003,-1608722933.0,21.22607757,-2.174081209,33.73449077,38.35641547,57.42865095,59.79464133,12.73552044,4.310762541,10.52940749,45.0,0.0,53.07239832,20.00692223,12.95585814,30.45325898,56.898512800000006,9.601135349,-15.85230722,10.48440597,44.30852011,0.42547944,30.993000000000002,13.4,2227.0,35.47568512,2.468951978,0.141132783,9.0,1157.260172,705.8258747000001,27.52387257,85.13413221,13.50067492,1.365192877,35.62877455,32.97432546,31.39688038,185.91633330000002,92.23022673,24.7,6.134007839,2.389668745,0.744867012,29.94977818,,55.87466912,41.51800478,62.88600159,6.359000206,28782.98215,49.89899826,395.31852189999995,117.2232923
2718,3628,MNG,2018,Mongolia,37.0,Lower middle income,East Asia and Pacific (EAP),East Asia & Pacific,1000359.0,94.62948751,,,68.445,1.79600998,16.5,14.88719591,0.33902368299999996,-1343573437.0,25.95080128,12.74835243,34.03204642,39.05444733,64.02693556,58.47234962,11.669146099999999,6.8124359420000005,8.411834917,50.3,0.0,55.69985587,17.71426989,12.43616331,22.78200487,60.08627592,20.5431237,-4.356454783,12.08333617,47.63512447,0.213039631,31.4384,,2249.0,,,0.16046757821000085,8.6,1308.659948,956.0618389,28.71292645,93.01445601,5.447472932999999,1.5380710569999998,36.24891001,33.44853749,30.30156055,190.63161589999999,98.30823559999999,24.7,6.182547929,2.508965812,0.7615882079999999,30.40956831,,,,62.86100006,6.254000187000001,30541.40736,50.21500015,497.81287080000004,122.49928519999999
2719,3629,MNG,2018,Mongolia,37.0,Lower middle income,East Asia and Pacific (EAP),East Asia & Pacific,1000359.0,94.62948751,,,68.445,1.79600998,16.5,14.88719591,0.33902368299999996,-1343573437.0,25.95080128,12.74835243,34.03204642,39.05444733,64.02693556,58.47234962,11.669146099999999,6.8124359420000005,8.411834917,50.3,0.0,55.69985587,17.71426989,12.43616331,22.78200487,60.08627592,20.5431237,-4.356454783,12.08333617,47.63512447,0.213039631,31.4384,,2249.0,,,0.16046757821000085,8.6,1308.659948,956.0618389,28.71292645,93.01445601,5.447472932999999,1.5380710569999998,36.24891001,33.44853749,30.30156055,190.63161589999999,98.30823559999999,24.7,6.182547929,2.508965812,0.7615882079999999,30.40956831,,,,62.86100006,6.254000187000001,30541.40736,50.21500015,497.81287080000004,122.49928519999999
2720,3630,MNG,2018,Mongolia,37.0,Lower middle income,East Asia and Pacific (EAP),East Asia & Pacific,1000359.0,94.62948751,,,68.445,1.79600998,16.5,14.88719591,0.33902368299999996,-1343573437.0,25.95080128,12.74835243,34.03204642,39.05444733,64.02693556,58.47234962,11.669146099999999,6.8124359420000005,8.411834917,50.3,0.0,55.69985587,17.71426989,12.43616331,22.78200487,60.08627592,20.5431237,-4.356454783,12.08333617,47.63512447,0.213039631,31.4384,,2249.0,,,0.16046757821000085,8.6,1308.659948,956.0618389,28.71292645,93.01445601,5.447472932999999,1.5380710569999998,36.24891001,33.44853749,30.30156055,190.63161589999999,98.30823559999999,24.7,6.182547929,2.508965812,0.7615882079999999,30.40956831,,,,62.86100006,6.254000187000001,30541.40736,50.21500015,497.81287080000004,122.49928519999999
2721,3631,MNG,2018,Mongolia,37.0,Lower middle income,East Asia and Pacific (EAP),East Asia & Pacific,1000359.0,94.62948751,,,68.445,1.79600998,16.5,14.88719591,0.33902368299999996,-1343573437.0,25.95080128,12.74835243,34.03204642,39.05444733,64.02693556,58.47234962,11.669146099999999,6.8124359420000005,8.411834917,50.3,0.0,55.69985587,17.71426989,12.43616331,22.78200487,60.08627592,20.5431237,-4.356454783,12.08333617,47.63512447,0.213039631,31.4384,,2249.0,,,0.16046757821000085,8.6,1308.659948,956.0618389,28.71292645,93.01445601,5.447472932999999,1.5380710569999998,36.24891001,33.44853749,30.30156055,190.63161589999999,98.30823559999999,24.7,6.182547929,2.508965812,0.7615882079999999,30.40956831,,,,62.86100006,6.254000187000001,30541.40736,50.21500015,497.81287080000004,122.49928519999999
2722,3632,MNG,2018,Mongolia,37.0,Lower middle income,East Asia and Pacific (EAP),East Asia & Pacific,1000359.0,94.62948751,,,68.445,1.79600998,16.5,14.88719591,0.33902368299999996,-1343573437.0,25.95080128,12.74835243,34.03204642,39.05444733,64.02693556,58.47234962,11.669146099999999,6.8124359420000005,8.411834917,50.3,0.0,55.69985587,17.71426989,12.43616331,22.78200487,60.08627592,20.5431237,-4.356454783,12.08333617,47.63512447,0.213039631,31.4384,,2249.0,,,0.16046757821000085,8.6,1308.659948,956.0618389,28.71292645,93.01445601,5.447472932999999,1.5380710569999998,36.24891001,33.44853749,30.30156055,190.63161589999999,98.30823559999999,24.7,6.182547929,2.508965812,0.7615882079999999,30.40956831,,,,62.86100006,6.254000187000001,30541.40736,50.21500015,497.81287080000004,122.49928519999999
2723,3633,MNG,2018,Mongolia,37.0,Lower middle income,East Asia and Pacific (EAP),East Asia & Pacific,1000359.0,94.62948751,,,68.445,1.79600998,16.5,14.88719591,0.33902368299999996,-1343573437.0,25.95080128,12.74835243,34.03204642,39.05444733,64.02693556,58.47234962,11.669146099999999,6.8124359420000005,8.411834917,50.3,0.0,55.69985587,17.71426989,12.43616331,22.78200487,60.08627592,20.5431237,-4.356454783,12.08333617,47.63512447,0.213039631,31.4384,,2249.0,,,0.16046757821000085,8.6,1308.659948,956.0618389,28.71292645,93.01445601,5.447472932999999,1.5380710569999998,36.24891001,33.44853749,30.30156055,190.63161589999999,98.30823559999999,24.7,6.182547929,2.508965812,0.7615882079999999,30.40956831,,,,62.86100006,6.254000187000001,30541.40736,50.21500015,497.81287080000004,122.49928519999999
2724,3634,MNG,2018,Mongolia,37.0,Lower middle income,East Asia and Pacific (EAP),East Asia & Pacific,1000359.0,94.62948751,,,68.445,1.79600998,16.5,14.88719591,0.33902368299999996,-1343573437.0,25.95080128,12.74835243,34.03204642,39.05444733,64.02693556,58.47234962,11.669146099999999,6.8124359420000005,8.411834917,50.3,0.0,55.69985587,17.71426989,12.43616331,22.78200487,60.08627592,20.5431237,-4.356454783,12.08333617,47.63512447,0.213039631,31.4384,,2249.0,,,0.16046757821000085,8.6,1308.659948,956.0618389,28.71292645,93.01445601,5.447472932999999,1.5380710569999998,36.24891001,33.44853749,30.30156055,190.63161589999999,98.30823559999999,24.7,6.182547929,2.508965812,0.7615882079999999,30.40956831,,,,62.86100006,6.254000187000001,30541.40736,50.21500015,497.81287080000004,122.49928519999999
2725,3635,MNG,2018,Mongolia,37.0,Lower middle income,East Asia and Pacific (EAP),East Asia & Pacific,1000359.0,94.62948751,,,68.445,1.79600998,16.5,14.88719591,0.33902368299999996,-1343573437.0,25.95080128,12.74835243,34.03204642,39.05444733,64.02693556,58.47234962,11.669146099999999,6.8124359420000005,8.411834917,50.3,0.0,55.69985587,17.71426989,12.43616331,22.78200487,60.08627592,20.5431237,-4.356454783,12.08333617,47.63512447,0.213039631,31.4384,,2249.0,,,0.16046757821000085,8.6,1308.659948,956.0618389,28.71292645,93.01445601,5.447472932999999,1.5380710569999998,36.24891001,33.44853749,30.30156055,190.63161589999999,98.30823559999999,24.7,6.182547929,2.508965812,0.7615882079999999,30.40956831,,,,62.86100006,6.254000187000001,30541.40736,50.21500015,497.81287080000004,122.49928519999999
2726,3636,MNG,2019,Mongolia,35.0,Lower middle income,East Asia and Pacific (EAP),East Asia & Pacific,1014541.0,90.53464623827955,,,68.543,1.7187530969999998,15.6,17.63783662,0.33504307699999997,-1561556100.0,22.94705267,2.448026995,32.48198399,39.08146425,64.41952355,61.33934743,12.16803589,7.304815975,8.318809802999999,53.6,0.0,50.14891978,16.92295072,10.95765246,6.97869787,56.463713600000005,2.31460763,-8.801073928,13.822843821131922,53.79370885,0.916588686,30.847982799999954,,2364.0,,,0.15750898471800084,8.1,1260.4862744587967,863.8811510721972,32.17519036,91.68112431652077,9.518192210138045,2.0333083704520147,36.528658931999786,33.52853580657783,31.408666698680108,163.87348505557978,99.23589545,25.7,,2.5096043388760116,0.7712682724799954,30.79828114,,,,62.84899902,6.011000156000001,31714.32362,50.57099915,454.38904810700257,125.758871
2727,3637,MNG,2019,Mongolia,35.0,Lower middle income,East Asia and Pacific (EAP),East Asia & Pacific,1014541.0,90.53464623827955,,,68.543,1.7187530969999998,15.6,17.63783662,0.33504307699999997,-1561556100.0,22.94705267,2.448026995,32.48198399,39.08146425,64.41952355,61.33934743,12.16803589,7.304815975,8.318809802999999,53.6,0.0,50.14891978,16.92295072,10.95765246,6.97869787,56.463713600000005,2.31460763,-8.801073928,13.822843821131922,53.79370885,0.916588686,30.847982799999954,,2364.0,,,0.15750898471800084,8.1,1260.4862744587967,863.8811510721972,32.17519036,91.68112431652077,9.518192210138045,2.0333083704520147,36.528658931999786,33.52853580657783,31.408666698680108,163.87348505557978,99.23589545,25.7,,2.5096043388760116,0.7712682724799954,30.79828114,,,,62.84899902,6.011000156000001,31714.32362,50.57099915,454.38904810700257,125.758871
2728,3638,MNG,2019,Mongolia,35.0,Lower middle income,East Asia and Pacific (EAP),East Asia & Pacific,1014541.0,90.53464623827955,,,68.543,1.7187530969999998,15.6,17.63783662,0.33504307699999997,-1561556100.0,22.94705267,2.448026995,32.48198399,39.08146425,64.41952355,61.33934743,12.16803589,7.304815975,8.318809802999999,53.6,0.0,50.14891978,16.92295072,10.95765246,6.97869787,56.463713600000005,2.31460763,-8.801073928,13.822843821131922,53.79370885,0.916588686,30.847982799999954,,2364.0,,,0.15750898471800084,8.1,1260.4862744587967,863.8811510721972,32.17519036,91.68112431652077,9.518192210138045,2.0333083704520147,36.528658931999786,33.52853580657783,31.408666698680108,163.87348505557978,99.23589545,25.7,,2.5096043388760116,0.7712682724799954,30.79828114,,,,62.84899902,6.011000156000001,31714.32362,50.57099915,454.38904810700257,125.758871
2729,3639,MNG,2019,Mongolia,35.0,Lower middle income,East Asia and Pacific (EAP),East Asia & Pacific,1014541.0,90.53464623827955,,,68.543,1.7187530969999998,15.6,17.63783662,0.33504307699999997,-1561556100.0,22.94705267,2.448026995,32.48198399,39.08146425,64.41952355,61.33934743,12.16803589,7.304815975,8.318809802999999,53.6,0.0,50.14891978,16.92295072,10.95765246,6.97869787,56.463713600000005,2.31460763,-8.801073928,13.822843821131922,53.79370885,0.916588686,30.847982799999954,,2364.0,,,0.15750898471800084,8.1,1260.4862744587967,863.8811510721972,32.17519036,91.68112431652077,9.518192210138045,2.0333083704520147,36.528658931999786,33.52853580657783,31.408666698680108,163.87348505557978,99.23589545,25.7,,2.5096043388760116,0.7712682724799954,30.79828114,,,,62.84899902,6.011000156000001,31714.32362,50.57099915,454.38904810700257,125.758871
2730,3640,MNG,2019,Mongolia,35.0,Lower middle income,East Asia and Pacific (EAP),East Asia & Pacific,1014541.0,90.53464623827955,,,68.543,1.7187530969999998,15.6,17.63783662,0.33504307699999997,-1561556100.0,22.94705267,2.448026995,32.48198399,39.08146425,64.41952355,61.33934743,12.16803589,7.304815975,8.318809802999999,53.6,0.0,50.14891978,16.92295072,10.95765246,6.97869787,56.463713600000005,2.31460763,-8.801073928,13.822843821131922,53.79370885,0.916588686,30.847982799999954,,2364.0,,,0.15750898471800084,8.1,1260.4862744587967,863.8811510721972,32.17519036,91.68112431652077,9.518192210138045,2.0333083704520147,36.528658931999786,33.52853580657783,31.408666698680108,163.87348505557978,99.23589545,25.7,,2.5096043388760116,0.7712682724799954,30.79828114,,,,62.84899902,6.011000156000001,31714.32362,50.57099915,454.38904810700257,125.758871
2731,3641,MNG,2019,Mongolia,35.0,Lower middle income,East Asia and Pacific (EAP),East Asia & Pacific,1014541.0,90.53464623827955,,,68.543,1.7187530969999998,15.6,17.63783662,0.33504307699999997,-1561556100.0,22.94705267,2.448026995,32.48198399,39.08146425,64.41952355,61.33934743,12.16803589,7.304815975,8.318809802999999,53.6,0.0,50.14891978,16.92295072,10.95765246,6.97869787,56.463713600000005,2.31460763,-8.801073928,13.822843821131922,53.79370885,0.916588686,30.847982799999954,,2364.0,,,0.15750898471800084,8.1,1260.4862744587967,863.8811510721972,32.17519036,91.68112431652077,9.518192210138045,2.0333083704520147,36.528658931999786,33.52853580657783,31.408666698680108,163.87348505557978,99.23589545,25.7,,2.5096043388760116,0.7712682724799954,30.79828114,,,,62.84899902,6.011000156000001,31714.32362,50.57099915,454.38904810700257,125.758871
2732,3642,MNG,2019,Mongolia,35.0,Lower middle income,East Asia and Pacific (EAP),East Asia & Pacific,1014541.0,90.53464623827955,,,68.543,1.7187530969999998,15.6,17.63783662,0.33504307699999997,-1561556100.0,22.94705267,2.448026995,32.48198399,39.08146425,64.41952355,61.33934743,12.16803589,7.304815975,8.318809802999999,53.6,0.0,50.14891978,16.92295072,10.95765246,6.97869787,56.463713600000005,2.31460763,-8.801073928,13.822843821131922,53.79370885,0.916588686,30.847982799999954,,2364.0,,,0.15750898471800084,8.1,1260.4862744587967,863.8811510721972,32.17519036,91.68112431652077,9.518192210138045,2.0333083704520147,36.528658931999786,33.52853580657783,31.408666698680108,163.87348505557978,99.23589545,25.7,,2.5096043388760116,0.7712682724799954,30.79828114,,,,62.84899902,6.011000156000001,31714.32362,50.57099915,454.38904810700257,125.758871
2733,3643,MNG,2019,Mongolia,35.0,Lower middle income,East Asia and Pacific (EAP),East Asia & Pacific,1014541.0,90.53464623827955,,,68.543,1.7187530969999998,15.6,17.63783662,0.33504307699999997,-1561556100.0,22.94705267,2.448026995,32.48198399,39.08146425,64.41952355,61.33934743,12.16803589,7.304815975,8.318809802999999,53.6,0.0,50.14891978,16.92295072,10.95765246,6.97869787,56.463713600000005,2.31460763,-8.801073928,13.822843821131922,53.79370885,0.916588686,30.847982799999954,,2364.0,,,0.15750898471800084,8.1,1260.4862744587967,863.8811510721972,32.17519036,91.68112431652077,9.518192210138045,2.0333083704520147,36.528658931999786,33.52853580657783,31.408666698680108,163.87348505557978,99.23589545,25.7,,2.5096043388760116,0.7712682724799954,30.79828114,,,,62.84899902,6.011000156000001,31714.32362,50.57099915,454.38904810700257,125.758871
2734,3659,MNE,2005,Montenegro,,Upper middle income,Europe and Eurasia (E&E),Europe & Central Asia,230563.0,100.0,,,62.465,0.147929262,10.7,27.89389938703389,0.44199700000000003,24887576.17,12.542776414959986,,0.199614985,17.34154493,61.07601458,43.54912468,29.94059484,2.3564577760819985,4.334586169,6.983399999999982,7.312200000000005,17.95246706,12.41333333,4.84375,83.38031696,22.51529757,36.60859006,-26.06303704,31.79292492687195,33.394765164549945,0.9265499968060001,17.823,,27942.44,,,0.017566908,7.0,492.54087142939926,406.77301534819975,14.090963131521951,41.59040581935993,55.95775364650605,2.040638996448003,38.748711856297994,12.342643984115998,44.48158675016002,108.27175942954015,83.47302650441986,33.05240000000011,3.5691804510000003,7.056277056,2.6943633260000004,20.17842571,59.87,,,56.97999954,30.30999947,52317.56735,80.48300171,255.85513399380014,104.62513929999999
2735,3660,MNE,2005,Montenegro,,Upper middle income,Europe and Eurasia (E&E),Europe & Central Asia,230563.0,100.0,,,62.465,0.147929262,10.7,27.89389938703389,0.44199700000000003,24887576.17,12.542776414959986,,0.199614985,17.34154493,61.07601458,43.54912468,29.94059484,2.3564577760819985,4.334586169,6.983399999999982,7.312200000000005,17.95246706,12.41333333,4.84375,83.38031696,22.51529757,36.60859006,-26.06303704,31.79292492687195,33.394765164549945,0.9265499968060001,17.823,,27942.44,,,0.017566908,7.0,492.54087142939926,406.77301534819975,14.090963131521951,41.59040581935993,55.95775364650605,2.040638996448003,38.748711856297994,12.342643984115998,44.48158675016002,108.27175942954015,83.47302650441986,33.05240000000011,3.5691804510000003,7.056277056,2.6943633260000004,20.17842571,59.87,,,56.97999954,30.30999947,52317.56735,80.48300171,255.85513399380014,104.62513929999999
2736,3661,MNE,2005,Montenegro,,Upper middle income,Europe and Eurasia (E&E),Europe & Central Asia,230563.0,100.0,,,62.465,0.147929262,10.7,27.89389938703389,0.44199700000000003,24887576.17,12.542776414959986,,0.199614985,17.34154493,61.07601458,43.54912468,29.94059484,2.3564577760819985,4.334586169,6.983399999999982,7.312200000000005,17.95246706,12.41333333,4.84375,83.38031696,22.51529757,36.60859006,-26.06303704,31.79292492687195,33.394765164549945,0.9265499968060001,17.823,,27942.44,,,0.017566908,7.0,492.54087142939926,406.77301534819975,14.090963131521951,41.59040581935993,55.95775364650605,2.040638996448003,38.748711856297994,12.342643984115998,44.48158675016002,108.27175942954015,83.47302650441986,33.05240000000011,3.5691804510000003,7.056277056,2.6943633260000004,20.17842571,59.87,,,56.97999954,30.30999947,52317.56735,80.48300171,255.85513399380014,104.62513929999999
2737,3662,MNE,2006,Montenegro,,Upper middle income,Europe and Eurasia (E&E),Europe & Central Asia,228771.0,100.0,100.0,38.28996283,62.803000000000004,0.12429981300000001,9.8,23.259184170441802,0.42366807,45460419.02,4.822119251693995,,-12.94364152,17.6826545,77.4331925,40.56154301,19.10805949,2.924512581,10.10695903,0.0,0.0,35.95735953,11.15416667,5.0590625,119.15660120000001,41.27831532,111.171823,-6.861938283,33.815582980154005,28.00091133321799,1.7563273584839953,18.27,2.5,136.0,,,0.015928074,6.4,462.6529658664394,435.6972332313991,33.39670200753982,30.65367074,68.40602676,0.936660072,35.84683176,6.019051706,58.11993678,104.72623247226021,88.10012219,33.2,4.046204418,5.384615385,2.290712107,20.02929466,60.71,94.24121842,87.27412289,57.22000122,24.50499916,52087.56744,79.66699982,249.67841020339975,117.9947355
2738,3663,MNE,2006,Montenegro,,Upper middle income,Europe and Eurasia (E&E),Europe & Central Asia,228771.0,100.0,100.0,38.28996283,62.803000000000004,0.12429981300000001,9.8,23.259184170441802,0.42366807,45460419.02,4.822119251693995,,-12.94364152,17.6826545,77.4331925,40.56154301,19.10805949,2.924512581,10.10695903,0.0,0.0,35.95735953,11.15416667,5.0590625,119.15660120000001,41.27831532,111.171823,-6.861938283,33.815582980154005,28.00091133321799,1.7563273584839953,18.27,2.5,136.0,,,0.015928074,6.4,462.6529658664394,435.6972332313991,33.39670200753982,30.65367074,68.40602676,0.936660072,35.84683176,6.019051706,58.11993678,104.72623247226021,88.10012219,33.2,4.046204418,5.384615385,2.290712107,20.02929466,60.71,94.24121842,87.27412289,57.22000122,24.50499916,52087.56744,79.66699982,249.67841020339975,117.9947355
2739,3664,MNE,2006,Montenegro,,Upper middle income,Europe and Eurasia (E&E),Europe & Central Asia,228771.0,100.0,100.0,38.28996283,62.803000000000004,0.12429981300000001,9.8,23.259184170441802,0.42366807,45460419.02,4.822119251693995,,-12.94364152,17.6826545,77.4331925,40.56154301,19.10805949,2.924512581,10.10695903,0.0,0.0,35.95735953,11.15416667,5.0590625,119.15660120000001,41.27831532,111.171823,-6.861938283,33.815582980154005,28.00091133321799,1.7563273584839953,18.27,2.5,136.0,,,0.015928074,6.4,462.6529658664394,435.6972332313991,33.39670200753982,30.65367074,68.40602676,0.936660072,35.84683176,6.019051706,58.11993678,104.72623247226021,88.10012219,33.2,4.046204418,5.384615385,2.290712107,20.02929466,60.71,94.24121842,87.27412289,57.22000122,24.50499916,52087.56744,79.66699982,249.67841020339975,117.9947355
2740,3665,MNE,2007,Montenegro,33.0,Upper middle income,Europe and Eurasia (E&E),Europe & Central Asia,227018.0,100.0,79.22,38.21561338,63.138999999999996,0.138110348,9.0,25.46675154,0.480169885,42634136.33,-4.601068415,6.3760316360000004,-7.982959532000001,17.00298387,85.74314796,43.00301064,19.88220717,4.347122157,16.04153649,0.0,0.0,80.00189196,9.2025,4.9633333330000005,98.8445988,66.22313944,153.1077437,-7.4160842229999995,53.01445153,24.777018996981973,4.325928613,18.717,2.5,555.0,,,0.014956088000000001,5.9,433.34452470987975,452.36335688799886,36.0453353,28.35137672,71.04539681,0.28231468,33.61797582,7.2539663370000005,58.93040167,101.58153151754006,94.90012376,33.2,1.936877173,3.9779474130000003,1.744059784,19.86796975,61.97,94.44506246,88.05114497,57.37599945,19.39999962,51769.50088,78.93699646,251.09537842479972,128.7461586
2741,3666,MNE,2007,Montenegro,33.0,Upper middle income,Europe and Eurasia (E&E),Europe & Central Asia,227018.0,100.0,79.22,38.21561338,63.138999999999996,0.138110348,9.0,25.46675154,0.480169885,42634136.33,-4.601068415,6.3760316360000004,-7.982959532000001,17.00298387,85.74314796,43.00301064,19.88220717,4.347122157,16.04153649,0.0,0.0,80.00189196,9.2025,4.9633333330000005,98.8445988,66.22313944,153.1077437,-7.4160842229999995,53.01445153,24.777018996981973,4.325928613,18.717,2.5,555.0,,,0.014956088000000001,5.9,433.34452470987975,452.36335688799886,36.0453353,28.35137672,71.04539681,0.28231468,33.61797582,7.2539663370000005,58.93040167,101.58153151754006,94.90012376,33.2,1.936877173,3.9779474130000003,1.744059784,19.86796975,61.97,94.44506246,88.05114497,57.37599945,19.39999962,51769.50088,78.93699646,251.09537842479972,128.7461586
2742,3667,MNE,2007,Montenegro,33.0,Upper middle income,Europe and Eurasia (E&E),Europe & Central Asia,227018.0,100.0,79.22,38.21561338,63.138999999999996,0.138110348,9.0,25.46675154,0.480169885,42634136.33,-4.601068415,6.3760316360000004,-7.982959532000001,17.00298387,85.74314796,43.00301064,19.88220717,4.347122157,16.04153649,0.0,0.0,80.00189196,9.2025,4.9633333330000005,98.8445988,66.22313944,153.1077437,-7.4160842229999995,53.01445153,24.777018996981973,4.325928613,18.717,2.5,555.0,,,0.014956088000000001,5.9,433.34452470987975,452.36335688799886,36.0453353,28.35137672,71.04539681,0.28231468,33.61797582,7.2539663370000005,58.93040167,101.58153151754006,94.90012376,33.2,1.936877173,3.9779474130000003,1.744059784,19.86796975,61.97,94.44506246,88.05114497,57.37599945,19.39999962,51769.50088,78.93699646,251.09537842479972,128.7461586
2743,3668,MNE,2008,Montenegro,34.0,Upper middle income,Europe and Eurasia (E&E),Europe & Central Asia,225348.0,100.0,74.69,38.14126394,63.475,0.17747586699999998,8.1,21.45494086,0.533256421,67559396.51,-8.279728562,7.607798022000001,-12.12416203,17.69478741,92.82052323,39.51974845,22.21799021,8.758727696000001,7.629128131,26.3,0.0,86.52260593,9.238333333,3.822316667,-10.11177416,51.58171876,29.97096539,3.957662983,29.00409514,22.973426914743982,2.425989666,17.6396,2.5,1280.0,,,0.014383242,5.4,493.87724483307966,456.8344962667989,39.67465355,35.05678515,63.83714446,0.664245935,34.80935693,7.150009162000001,55.55531607,101.50869556068012,95.65137085,33.8,3.8627935719999997,3.6633039089999997,1.8721818590000001,19.68164553,62.67,94.64804487,88.83160959,57.50400162,17.14999962,53605.906039999994,79.81099701,255.18781033339974,132.3402717
2744,3669,MNE,2008,Montenegro,34.0,Upper middle income,Europe and Eurasia (E&E),Europe & Central Asia,225348.0,100.0,74.69,38.14126394,63.475,0.17747586699999998,8.1,21.45494086,0.533256421,67559396.51,-8.279728562,7.607798022000001,-12.12416203,17.69478741,92.82052323,39.51974845,22.21799021,8.758727696000001,7.629128131,26.3,0.0,86.52260593,9.238333333,3.822316667,-10.11177416,51.58171876,29.97096539,3.957662983,29.00409514,22.973426914743982,2.425989666,17.6396,2.5,1280.0,,,0.014383242,5.4,493.87724483307966,456.8344962667989,39.67465355,35.05678515,63.83714446,0.664245935,34.80935693,7.150009162000001,55.55531607,101.50869556068012,95.65137085,33.8,3.8627935719999997,3.6633039089999997,1.8721818590000001,19.68164553,62.67,94.64804487,88.83160959,57.50400162,17.14999962,53605.906039999994,79.81099701,255.18781033339974,132.3402717
2745,3670,MNE,2008,Montenegro,34.0,Upper middle income,Europe and Eurasia (E&E),Europe & Central Asia,225348.0,100.0,74.69,38.14126394,63.475,0.17747586699999998,8.1,21.45494086,0.533256421,67559396.51,-8.279728562,7.607798022000001,-12.12416203,17.69478741,92.82052323,39.51974845,22.21799021,8.758727696000001,7.629128131,26.3,0.0,86.52260593,9.238333333,3.822316667,-10.11177416,51.58171876,29.97096539,3.957662983,29.00409514,22.973426914743982,2.425989666,17.6396,2.5,1280.0,,,0.014383242,5.4,493.87724483307966,456.8344962667989,39.67465355,35.05678515,63.83714446,0.664245935,34.80935693,7.150009162000001,55.55531607,101.50869556068012,95.65137085,33.8,3.8627935719999997,3.6633039089999997,1.8721818590000001,19.68164553,62.67,94.64804487,88.83160959,57.50400162,17.14999962,53605.906039999994,79.81099701,255.18781033339974,132.3402717
