,uuid,proj_desc,polarity,subjectivity,polarity_label,subjectivity_label
289,288,turkmenistan govern strengthen project aim strengthen democrat practic polici turkmenistan three object first object aim increas nationallevel govern offici knowledg democrat practic second increas practic inclus dialogu informationshar nationallevel institut third foster nation govern better abl develop implement democrat legisl polici,0.1875,0.20833333333333331,positive,objective
290,290,project design build capac govern area plan budget effect implement govern uganda fiscal decentr strategi fd improv public procur local level,0.0,0.03333333333333333,neutral,objective
291,291,fair account independ respons fair judiciari program support legisl regulatori institut reform judici institut build foundat account independ judiciari fair program strengthen account transpar key judici institut promot ukrainian legisl regulatori complianc intern european standard bolster profession effect ukrainian judiciari support civil societi organ advoc monitor judici reform,0.3499999999999999,0.6166666666666667,positive,subjective
292,292,ukrainian standard extern test initi legaci allianc usetilegaci project built accomplish previou assist pursu object build sustain strengthen ukrainian center educ qualiti assess uceqa capabl independ transpar develop implement secur test meet intern standard secur legisl basi test higher educ admiss institution partnership busi higher educ policymak transform public support test proactiv contemporari public expect assist develop basic highqual testprepar industri driven inform consum demand,0.05,0.16979166666666667,positive,objective
293,293,project work ukrainian govern increas transpar improv account prevent corrupt ukrain promot judici reform support implement,-0.5,1.0,negative,subjective
294,294,promot citizen engag combat corrupt action project ukrain work ngo journalist survey research group advanc practic anticorrupt goal support public awar campaign target advocaci effort watchdog monitor activ direct dialogu negoti public author legal support victim corrupt investig report media public opinion poll action project three major compon monitor tcp implement promot investig journal media anticorrupt advocaci foster civil societi anticorrupt advocaci,-0.0465909090909091,0.3227272727272728,negative,objective
295,295,ukrainian standard extern test initi useti aim help govern ukrain introduc extern standard test mandatori criterion univers admiss thu mitig corrupt practic higher educ ukrain project support one compon gou millennium challeng corpor mcc threshold countri plan tcp six compon particular program includ follow support improv test develop administr well technic assist univers depart teach educ measur psychometr improv test secur develop necessari tool procedur prevent corrupt level intern well extern develop legal norm base necessari creat protect test materi develop sanction violat test secur increas public awar time provis inform student parent educ order better integr test process educ system develop test prepar materi support privat industri expans area provid evid univers benefit use standard extern test admiss process,-0.062121212121212126,0.41818181818181815,negative,objective
296,296,urol project address three judici compon govern ukrain gou mcc threshold initi 24 month project focu registri case assign judici test disciplin assist administr court subsequ fivemonth extens project focus develop nation court autom strategi strengthen judici test mechan expand mechan judici disciplin expand project concret result ensur sustain,0.0,0.0,neutral,objective
297,297,project aim provid technic assist ukrain public privat sector increas trade accord wto rule creat better busi environ reduc corrupt,0.0,0.5222222222222223,neutral,subjective
298,298,purpos municip financ strengthen initi mfsiii rollout activ promot effici transpar implement local budget foster local social econom develop mfsiii task provid legisl methodolog organiz support central local govern expand perform program budget ppb local budget ukrain well ensur institut sustain ppb train build capac 15 select citi develop implement multiyear develop strategi includ introduct financi practic foster energi effici enhanc public awar understand public budget process revenu expenditur addit project sought improv softwar use state treasuri servic ukrain budget program code serv basi autom formul execut ppbbase local budget would reduc corrupt risk budgetari sphere improv transpar budget execut avail budget gener public,-0.04242424242424243,0.13787878787878788,negative,objective
299,299,purpos project support govern vietnam effort continu high level trade invest reform includ chang econom govern macroeconom area ensur environ attract invest trade privat sector growth,0.16,0.5399999999999999,positive,subjective
300,301,palestinian justic enhanc program pjep provid target assist justicesector institut legal profession civil societi public strengthen perform actor increas public knowledg law justic sector project shortterm gain make justic system effici fair respons creat foundat capabl credibl institut increas public confid justic system,0.18,0.26,positive,objective
301,302,civic particip program cpp aim reinvigor involv palestinian civil societi palestinian author pa decisionmak process monitor oversight govern institut broader public sector discours order ensur vibrant robust democrat dialogu govern citizen futur palestinian state cpp aim award 160 grant support 75 palestinian civil societi organ cso provid technic assist cso everi step program give strateg opportun adopt util intern democrat manag practic gener greater public valu enhanc network cso transpar decisionmak commun practic increas account intern govern qualiti perform enhanc credibl cso,0.16666666666666666,0.24166666666666664,positive,objective
302,303,goal west bank gaza local govern infrastructur lgi program encourag good local govern provid basic infrastructur necessari improv qualiti life palestinian west bank gaza project 6 object improv live condit palestinian provid sustain multisector commun infrastructur school road sidewalk enhanc impact usaid program address underli infrastructur need strengthen local govern capac respond effect effici commun need promot institution good democrat govern practic enhanc ministri local govern capac assum regulatori polici develop sector strateg plan guidanc monitor role gener employ opportun build capac palestinian construct sector build infrastructur project reserv 5 percent program fund address unforese opportun could help achiev program overal goal,0.19204545454545452,0.22812500000000002,positive,objective
303,304,ici project object assist palestinian author adopt implement law regul polici procedur requir bring complianc multilater trade framework world trade organ project two compon polici reform fiscal reform polici reform compon prepar palestinian author achiev world trade organ observ statu improv busi enabl environ project also sought support polici advocaci institut develop privat sector organ univers nongovernment organ increas role women womenownedmanag busi palestinian economi increas public awar support reform increas knowledg skill public privat counterpart need effect polici analysi advocaci,0.0,0.06666666666666667,neutral,objective
304,305,palestinian health sector reform develop project aim strengthen institut capac perform palestinian author ministri health moh select nongovernment organ elig educ profession institut support function democrat palestinian health sector capabl meet prioriti public health need peopl project activ design support palestinian author reform develop agenda help respond prioriti identifi moh nation strateg health planmedium term develop plan 2008 2010 project three main object improv govern manag practic palestinian health sector improv qualiti essenti clinic communitybas health servic increas avail essenti commod achiev health humanitarian assist goal,0.08333333333333333,0.19999999999999998,positive,objective
305,306,overal object threeyear lgp project program enhanc palestinian local govern combin technic assist capac build smallscal infrastructur construct servicedeliveri improv project sought develop capac local govern unit lgu undergon democrat elect 20042005 oper respons account participatori democrat manner improv servic deliveri lgp project set support palestinian author effort recogn reform enabl environ effect local govern strengthen local govern institut leadership effect transpar democrat account manner assess priorit need implement integr strateg plan perform monitor process deliv manag infrastructur construct basic servic deliveri,0.13333333333333333,0.1708333333333333,positive,objective
306,307,rule law justic enforc program also known netham aim strengthen palestinian author capac promot provid rule law increas public confid justic sector improv enforc law court order effort better serv palestinian public project sought increas capac key justic sector institut within palestinian author pa rais public overal confid justic sector program design address broad rang judici issu system organ develop autom train public outreach law school curriculum reform facil renov improv civic educ curriculum,0.08035714285714286,0.2970238095238096,positive,objective
307,308,program intend strengthen capac palestinian legisl council plc relat nongovernment actor project provid financi support smallgrant scheme number cso west bank gaza implement critic project,0.0,0.0,neutral,objective
308,309,arkan project goal assist legal educ commun inform judici sector stakehold becom activ involv promot respect understand legal reform territori arkan work along three track achiev goal enhanc law faculti contribut legal reform build public profession constitu reform inculc cultur respect rule law among citizen program work improv qualiti profession legal educ increas legal literaci among palestinian societi enhanc palestinian bar associ effect advoc voic oversight bodi legal profess,0.17142857142857143,0.18095238095238095,positive,objective
309,310,overal goal palestinian author capac enhanc pace project build profession public administr pa civil servic within pa enabl provid effect effici respons servic benefit palestinian peopl object project improv deliveri key servic target pa ministri institut result immedi tangibl benefit citizen increas financi transpar account pa public financ manag enhanc sustain capac pa offici strengthen public commun particip pa decisionmak,0.0,0.3,neutral,objective
310,311,yemen respons govern project rgp design strengthen capac civil societi organ increas citizen particip yemen polit transit work individu ministri plan improv capac better respond public need transit period nation dialogu process project also seek coordin suprem nation author combat corrupt snacc creat build peer learn mentor program includ train senior ministri staff address financi administr corrupt document case studi anticorrupt success,-0.04,0.5133333333333333,negative,subjective
311,312,enhanc govern effect ege yemen project develop assist govern yemen goy increas effici disburs develop loan grant improv goy monitor evalu develop project build capac key goy staff area increas effect disburs ege project assist ministri financ mof extern financi relat efr sector improv implement extern fund project increas effici disburs multilater bilater loan grant enhanc monitor oversight perform develop program project fund multilater bilater loan grant,0.0,1.0,neutral,subjective
312,313,basic health servic bh project design assist republ yemen govern improv servic five govern amran saada el jawf marib shabwa improv environ health yemen goal increas use reproduct matern child health servic object reach two intermedi result ir increas access qualiti health servic particip commun level increas health knowledg improv behavior commun level,0.0,0.125,neutral,objective
313,314,program design reduc administr corrupt barrier trade invest improv effect select govern institut program two componentsrul justli tackl administr corrupt econom freedom reduc barrier trade invest,-0.5,1.0,negative,subjective
314,315,zambia institut reform program contribut effort govern republ zambia grz improv effici effect public servic deliveri program aim deliv continu registr system whose sole purpos creat robust process platform sound data document repositori birth record hope facilit enhanc incent environ around acquisit nation ident document state acquir necess rather civic oblig duti final program aim emb institution valuebas code ethic conduct selfiniti develop servic deliveri standard,0.08,0.3433333333333334,positive,objective
