,Country Code,Year,Country Name,Export Value Index (2000 = 100),Import Value Index (2000 = 100),High-Technology Exports (% Of Manufactured Exports),Trade In Services (% Of Gdp),Merchandise Exports To Low- And Middle-Income Economies Within Region (% Of Total Merchandise Exports),Merchandise Exports To High-Income Economies (% Of Total Merchandise Exports),Merchandise Exports To Low- And Middle-Income Economies Outside Region (% Of Total Merchandise Exports),Merchandise Imports From Low- And Middle-Income Economies Within Region (% Of Total Merchandise Imports),Merchandise Imports From Low- And Middle-Income Economies Outside Region (% Of Total Merchandise Imports),Merchandise Imports From High-Income Economies (% Of Total Merchandise Imports),Net Barter Terms Of Trade Index (2000 = 100),Merchandise Trade (% Of Gdp),Logistics Performance Index: Overall (1=Low To 5=High),"Burden Of Customs Procedure, Wef (1=Extremely Inefficient To 7=Extremely Efficient)",Total Tax And Contribution Rate (% Of Profit),Average Number Of Visits Or Required Meetings With Tax Officials (For Affected Firms),Firms Expected To Give Gifts In Meetings With Tax Officials (% Of Firms),Strength Of Legal Rights Index (0=Weak To 12=Strong),Time Spent Dealing With The Requirements Of Government Regulations (% Of Senior Management Time)
4017,NGA,2003,Nigeria,114.56972590000001,124.442457,,8.757636377999999,8.305299333999999,69.57629891,21.11371664,4.972261395,15.65411146,64.16243601,101.69709040000001,33.25074095,,,,,,,
4018,NGA,2003,Nigeria,114.56972590000001,124.442457,,8.757636377999999,8.305299333999999,69.57629891,21.11371664,4.972261395,15.65411146,64.16243601,101.69709040000001,33.25074095,,,,,,,
4019,NGA,2003,Nigeria,114.56972590000001,124.442457,,8.757636377999999,8.305299333999999,69.57629891,21.11371664,4.972261395,15.65411146,64.16243601,101.69709040000001,33.25074095,,,,,,,
4020,NGA,2004,Nigeria,184.1764005,162.4069806,,6.825691461,7.635751889,64.36944696,26.92732922,5.287795238999999,14.53603238,65.34362584,118.6856952,38.70999076,,,,,,,
4021,NGA,2004,Nigeria,184.1764005,162.4069806,,6.825691461,7.635751889,64.36944696,26.92732922,5.287795238999999,14.53603238,65.34362584,118.6856952,38.70999076,,,,,,,
4022,NGA,2004,Nigeria,184.1764005,162.4069806,,6.825691461,7.635751889,64.36944696,26.92732922,5.287795238999999,14.53603238,65.34362584,118.6856952,38.70999076,,,,,,,
4023,NGA,2004,Nigeria,184.1764005,162.4069806,,6.825691461,7.635751889,64.36944696,26.92732922,5.287795238999999,14.53603238,65.34362584,118.6856952,38.70999076,,,,,,,
4024,NGA,2005,Nigeria,240.6054827,237.96911009999997,,4.778215251000001,7.6324614660000005,68.83717416,22.41673524,6.2694593979999995,17.71421661,59.11198492,155.4255243,40.435671,,,,,,,
4025,NGA,2005,Nigeria,240.6054827,237.96911009999997,,4.778215251000001,7.6324614660000005,68.83717416,22.41673524,6.2694593979999995,17.71421661,59.11198492,155.4255243,40.435671,,,,,,,
4026,NGA,2005,Nigeria,240.6054827,237.96911009999997,,4.778215251000001,7.6324614660000005,68.83717416,22.41673524,6.2694593979999995,17.71421661,59.11198492,155.4255243,40.435671,,,,,,,
4027,NGA,2005,Nigeria,240.6054827,237.96911009999997,,4.778215251000001,7.6324614660000005,68.83717416,22.41673524,6.2694593979999995,17.71421661,59.11198492,155.4255243,40.435671,,,,,,,
4028,NGA,2006,Nigeria,279.9809297,304.11224239999996,,6.8708404000000005,8.077821755,69.28073599,21.63385209,6.030607997000001,18.18647541,58.10314639,175.19605049999996,36.10654895,,,,,,,
4029,NGA,2006,Nigeria,279.9809297,304.11224239999996,,6.8708404000000005,8.077821755,69.28073599,21.63385209,6.030607997000001,18.18647541,58.10314639,175.19605049999996,36.10654895,,,,,,,
4030,NGA,2006,Nigeria,279.9809297,304.11224239999996,,6.8708404000000005,8.077821755,69.28073599,21.63385209,6.030607997000001,18.18647541,58.10314639,175.19605049999996,36.10654895,,,,,,,
4031,NGA,2006,Nigeria,279.9809297,304.11224239999996,,6.8708404000000005,8.077821755,69.28073599,21.63385209,6.030607997000001,18.18647541,58.10314639,175.19605049999996,36.10654895,,,,,,,
4032,NGA,2007,Nigeria,317.5492253,399.3704723,,7.18056542,9.33052314,68.3393658,21.1389334,5.752408837000001,19.13592496,55.08810817,175.81573640000005,36.80208541,2.4,2.813333333,,3.7,22.9,,6.1
4033,NGA,2007,Nigeria,317.5492253,399.3704723,,7.18056542,9.33052314,68.3393658,21.1389334,5.752408837000001,19.13592496,55.08810817,175.81573640000005,36.80208541,2.4,2.813333333,,3.7,22.9,,6.1
4034,NGA,2007,Nigeria,317.5492253,399.3704723,,7.18056542,9.33052314,68.3393658,21.1389334,5.752408837000001,19.13592496,55.08810817,175.81573640000005,36.80208541,2.4,2.813333333,,3.7,22.9,,6.1
4035,NGA,2007,Nigeria,317.5492253,399.3704723,,7.18056542,9.33052314,68.3393658,21.1389334,5.752408837000001,19.13592496,55.08810817,175.81573640000005,36.80208541,2.4,2.813333333,,3.7,22.9,,6.1
4036,NGA,2008,Nigeria,411.3158522,572.7431002000002,,7.901911105,8.059700807999999,60.66926367,30.20588115,5.413184149,19.93307895,56.54222909,216.450086,40.418589399999995,,2.6665042580000002,,,,,
4037,NGA,2008,Nigeria,411.3158522,572.7431002000002,,7.901911105,8.059700807999999,60.66926367,30.20588115,5.413184149,19.93307895,56.54222909,216.450086,40.418589399999995,,2.6665042580000002,,,,,
4038,NGA,2008,Nigeria,411.3158522,572.7431002000002,,7.901911105,8.059700807999999,60.66926367,30.20588115,5.413184149,19.93307895,56.54222909,216.450086,40.418589399999995,,2.6665042580000002,,,,,
4039,NGA,2008,Nigeria,411.3158522,572.7431002000002,,7.901911105,8.059700807999999,60.66926367,30.20588115,5.413184149,19.93307895,56.54222909,216.450086,40.418589399999995,,2.6665042580000002,,,,,
4040,NGA,2009,Nigeria,270.5215733,388.7755495,2.975733615,7.166451812000001,9.779516014,55.88908031,33.23941593,4.2758011210000015,18.86154229,58.03573460000001,153.656094,31.05657686,,3.08626915,,,,,
4041,NGA,2009,Nigeria,270.5215733,388.7755495,2.975733615,7.166451812000001,9.779516014,55.88908031,33.23941593,4.2758011210000015,18.86154229,58.03573460000001,153.656094,31.05657686,,3.08626915,,,,,
4042,NGA,2009,Nigeria,270.5215733,388.7755495,2.975733615,7.166451812000001,9.779516014,55.88908031,33.23941593,4.2758011210000015,18.86154229,58.03573460000001,153.656094,31.05657686,,3.08626915,,,,,
4043,NGA,2009,Nigeria,270.5215733,388.7755495,2.975733615,7.166451812000001,9.779516014,55.88908031,33.23941593,4.2758011210000015,18.86154229,58.03573460000001,153.656094,31.05657686,,3.08626915,,,,,
4044,NGA,2010,Nigeria,400.476758,507.2095788,1.1027685109999998,6.718697066,8.943270395,54.64414414,35.157230600000005,3.0359998239999997,19.04643537,56.20196899999999,183.8359041,35.29145755,2.59,3.124151784,,,,,
4045,NGA,2010,Nigeria,400.476758,507.2095788,1.1027685109999998,6.718697066,8.943270395,54.64414414,35.157230600000005,3.0359998239999997,19.04643537,56.20196899999999,183.8359041,35.29145755,2.59,3.124151784,,,,,
4046,NGA,2010,Nigeria,400.476758,507.2095788,1.1027685109999998,6.718697066,8.943270395,54.64414414,35.157230600000005,3.0359998239999997,19.04643537,56.20196899999999,183.8359041,35.29145755,2.59,3.124151784,,,,,
4047,NGA,2010,Nigeria,400.476758,507.2095788,1.1027685109999998,6.718697066,8.943270395,54.64414414,35.157230600000005,3.0359998239999997,19.04643537,56.20196899999999,183.8359041,35.29145755,2.59,3.124151784,,,,,
4048,NGA,2011,Nigeria,553.0393325,642.1061080000002,1.275499482,6.813308967999999,8.205124719,55.37603774,35.10911772,3.645457069,18.70499583,54.90864696,219.3171691,41.91701327,,3.5,,,,,
4049,NGA,2011,Nigeria,553.0393325,642.1061080000002,1.275499482,6.813308967999999,8.205124719,55.37603774,35.10911772,3.645457069,18.70499583,54.90864696,219.3171691,41.91701327,,3.5,,,,,
4050,NGA,2011,Nigeria,553.0393325,642.1061080000002,1.275499482,6.813308967999999,8.205124719,55.37603774,35.10911772,3.645457069,18.70499583,54.90864696,219.3171691,41.91701327,,3.5,,,,,
4051,NGA,2011,Nigeria,553.0393325,642.1061080000002,1.275499482,6.813308967999999,8.205124719,55.37603774,35.10911772,3.645457069,18.70499583,54.90864696,219.3171691,41.91701327,,3.5,,,,,
4052,NGA,2012,Nigeria,546.8414779,584.7752055,1.9780516769999998,5.734141137000001,10.37802614,52.53174250000001,35.54019663,3.75179448,25.0743158,55.90065366,224.7735193,36.07066587,2.45,3.6,,,,,
4053,NGA,2012,Nigeria,546.8414779,584.7752055,1.9780516769999998,5.734141137000001,10.37802614,52.53174250000001,35.54019663,3.75179448,25.0743158,55.90065366,224.7735193,36.07066587,2.45,3.6,,,,,
4054,NGA,2012,Nigeria,546.8414779,584.7752055,1.9780516769999998,5.734141137000001,10.37802614,52.53174250000001,35.54019663,3.75179448,25.0743158,55.90065366,224.7735193,36.07066587,2.45,3.6,,,,,
4055,NGA,2012,Nigeria,546.8414779,584.7752055,1.9780516769999998,5.734141137000001,10.37802614,52.53174250000001,35.54019663,3.75179448,25.0743158,55.90065366,224.7735193,36.07066587,2.45,3.6,,,,,
4056,NGA,2013,Nigeria,431.7285726,642.1061080000002,3.056290565,4.699145592,9.951314847999999,47.72951473,41.2219028,4.112126615,24.18228204,55.82209803,223.0897046,28.45914453,,3.2,33.0,,,6.0,
4057,NGA,2013,Nigeria,431.7285726,642.1061080000002,3.056290565,4.699145592,9.951314847999999,47.72951473,41.2219028,4.112126615,24.18228204,55.82209803,223.0897046,28.45914453,,3.2,33.0,,,6.0,
4058,NGA,2013,Nigeria,431.7285726,642.1061080000002,3.056290565,4.699145592,9.951314847999999,47.72951473,41.2219028,4.112126615,24.18228204,55.82209803,223.0897046,28.45914453,,3.2,33.0,,,6.0,
4059,NGA,2013,Nigeria,431.7285726,642.1061080000002,3.056290565,4.699145592,9.951314847999999,47.72951473,41.2219028,4.112126615,24.18228204,55.82209803,223.0897046,28.45914453,,3.2,33.0,,,6.0,
4060,NGA,2014,Nigeria,491.53743499999996,668.4783232000002,2.2716333019999997,4.732234838,11.33591424,39.50059857,47.92447021,4.166796922,28.50493224,51.43720711,210.6148292,28.39055437,2.8087779999999998,3.0,33.0,3.7,25.9,6.0,7.5
4061,NGA,2014,Nigeria,491.53743499999996,668.4783232000002,2.2716333019999997,4.732234838,11.33591424,39.50059857,47.92447021,4.166796922,28.50493224,51.43720711,210.6148292,28.39055437,2.8087779999999998,3.0,33.0,3.7,25.9,6.0,7.5
4062,NGA,2014,Nigeria,491.53743499999996,668.4783232000002,2.2716333019999997,4.732234838,11.33591424,39.50059857,47.92447021,4.166796922,28.50493224,51.43720711,210.6148292,28.39055437,2.8087779999999998,3.0,33.0,3.7,25.9,6.0,7.5
4063,NGA,2014,Nigeria,491.53743499999996,668.4783232000002,2.2716333019999997,4.732234838,11.33591424,39.50059857,47.92447021,4.166796922,28.50493224,51.43720711,210.6148292,28.39055437,2.8087779999999998,3.0,33.0,3.7,25.9,6.0,7.5
4064,NGA,2015,Nigeria,239.4098944,512.5382684,,4.6044257360000005,12.51773175,37.67031169,48.77659838,4.234939077,32.32153109,47.2542919,139.1541887,19.19110954,,2.8043465960000002,33.9,,,6.0,
4065,NGA,2015,Nigeria,239.4098944,512.5382684,,4.6044257360000005,12.51773175,37.67031169,48.77659838,4.234939077,32.32153109,47.2542919,139.1541887,19.19110954,,2.8043465960000002,33.9,,,6.0,
4066,NGA,2015,Nigeria,239.4098944,512.5382684,,4.6044257360000005,12.51773175,37.67031169,48.77659838,4.234939077,32.32153109,47.2542919,139.1541887,19.19110954,,2.8043465960000002,33.9,,,6.0,
4067,NGA,2015,Nigeria,239.4098944,512.5382684,,4.6044257360000005,12.51773175,37.67031169,48.77659838,4.234939077,32.32153109,47.2542919,139.1541887,19.19110954,,2.8043465960000002,33.9,,,6.0,
4068,NGA,2016,Nigeria,158.7712899,407.41972769999995,1.984731808,3.830957448,12.26811894,39.13048159,47.61553275,4.461453076000001,30.68802254,44.87086955,120.2147433,17.01076989,2.6280900000000003,2.8,34.9,,,6.0,
4069,NGA,2016,Nigeria,158.7712899,407.41972769999995,1.984731808,3.830957448,12.26811894,39.13048159,47.61553275,4.461453076000001,30.68802254,44.87086955,120.2147433,17.01076989,2.6280900000000003,2.8,34.9,,,6.0,
4070,NGA,2016,Nigeria,158.7712899,407.41972769999995,1.984731808,3.830957448,12.26811894,39.13048159,47.61553275,4.461453076000001,30.68802254,44.87086955,120.2147433,17.01076989,2.6280900000000003,2.8,34.9,,,6.0,
4071,NGA,2016,Nigeria,158.7712899,407.41972769999995,1.984731808,3.830957448,12.26811894,39.13048159,47.61553275,4.461453076000001,30.68802254,44.87086955,120.2147433,17.01076989,2.6280900000000003,2.8,34.9,,,6.0,
4072,NGA,2017,Nigeria,212.005588,358.5798524,1.913722275,6.199749624,11.19807581,43.21023903,44.51121635,3.844562135,31.42383328,49.43357648,142.2786387,20.15752756,,2.9,34.8,,,9.0,
4073,NGA,2017,Nigeria,212.005588,358.5798524,1.913722275,6.199749624,11.19807581,43.21023903,44.51121635,3.844562135,31.42383328,49.43357648,142.2786387,20.15752756,,2.9,34.8,,,9.0,
4074,NGA,2017,Nigeria,212.005588,358.5798524,1.913722275,6.199749624,11.19807581,43.21023903,44.51121635,3.844562135,31.42383328,49.43357648,142.2786387,20.15752756,,2.9,34.8,,,9.0,
4075,NGA,2017,Nigeria,212.005588,358.5798524,1.913722275,6.199749624,11.19807581,43.21023903,44.51121635,3.844562135,31.42383328,49.43357648,142.2786387,20.15752756,,2.9,34.8,,,9.0,
4076,NGA,2018,Nigeria,288.6607048,493.12602549999997,1.8539975530000001,8.966597199999997,13.65169309,41.08564388,44.13924503,4.142119913,31.1444293,46.72053597,168.41830969999995,26.00811109,2.53,,34.8,,,9.0,
4077,NGA,2018,Nigeria,288.6607048,493.12602549999997,1.8539975530000001,8.966597199999997,13.65169309,41.08564388,44.13924503,4.142119913,31.1444293,46.72053597,168.41830969999995,26.00811109,2.53,,34.8,,,9.0,
4078,NGA,2018,Nigeria,288.6607048,493.12602549999997,1.8539975530000001,8.966597199999997,13.65169309,41.08564388,44.13924503,4.142119913,31.1444293,46.72053597,168.41830969999995,26.00811109,2.53,,34.8,,,9.0,
4079,NGA,2018,Nigeria,288.6607048,493.12602549999997,1.8539975530000001,8.966597199999997,13.65169309,41.08564388,44.13924503,4.142119913,31.1444293,46.72053597,168.41830969999995,26.00811109,2.53,,34.8,,,9.0,
4080,NGA,2019,Nigeria,,,,9.742769291,,,,,,,,25.15372939,,,34.8,,,9.0,
4081,NGA,2019,Nigeria,,,,9.742769291,,,,,,,,25.15372939,,,34.8,,,9.0,
4082,NGA,2019,Nigeria,,,,9.742769291,,,,,,,,25.15372939,,,34.8,,,9.0,
4083,NGA,2019,Nigeria,,,,9.742769291,,,,,,,,25.15372939,,,34.8,,,9.0,
4084,PAK,2000,Pakistan,100.0,100.0,,4.230791845,4.557716361000001,81.32467974,13.63323248,2.714392539,22.17606508,74.87060808,100.0,24.25328858,,,,,,,
4085,PAK,2000,Pakistan,100.0,100.0,,4.230791845,4.557716361000001,81.32467974,13.63323248,2.714392539,22.17606508,74.87060808,100.0,24.25328858,,,,,,,
4086,PAK,2000,Pakistan,100.0,100.0,,4.230791845,4.557716361000001,81.32467974,13.63323248,2.714392539,22.17606508,74.87060808,100.0,24.25328858,,,,,,,
4087,PAK,2000,Pakistan,100.0,100.0,,4.230791845,4.557716361000001,81.32467974,13.63323248,2.714392539,22.17606508,74.87060808,100.0,24.25328858,,,,,,,
4088,PAK,2000,Pakistan,100.0,100.0,,4.230791845,4.557716361000001,81.32467974,13.63323248,2.714392539,22.17606508,74.87060808,100.0,24.25328858,,,,,,,
4089,PAK,2001,Pakistan,102.3257566,93.80436483,,4.565675552,4.423337111,79.61918978,14.20733785,3.158754221,22.62905855,72.52443414,99.85426240000001,24.443789000000002,,,,,,,
4090,PAK,2001,Pakistan,102.3257566,93.80436483,,4.565675552,4.423337111,79.61918978,14.20733785,3.158754221,22.62905855,72.52443414,99.85426240000001,24.443789000000002,,,,,,,
4091,PAK,2001,Pakistan,102.3257566,93.80436483,,4.565675552,4.423337111,79.61918978,14.20733785,3.158754221,22.62905855,72.52443414,99.85426240000001,24.443789000000002,,,,,,,
4092,PAK,2001,Pakistan,102.3257566,93.80436483,,4.565675552,4.423337111,79.61918978,14.20733785,3.158754221,22.62905855,72.52443414,99.85426240000001,24.443789000000002,,,,,,,
4093,PAK,2001,Pakistan,102.3257566,93.80436483,,4.565675552,4.423337111,79.61918978,14.20733785,3.158754221,22.62905855,72.52443414,99.85426240000001,24.443789000000002,,,,,,,
4094,PAK,2002,Pakistan,109.8024707,103.3955873,,5.660472846,4.57355846,80.37053272,14.31153159,2.299417332,23.67771944,72.56853769,94.8122016,26.46393075,,,,,,,
4095,PAK,2002,Pakistan,109.8024707,103.3955873,,5.660472846,4.57355846,80.37053272,14.31153159,2.299417332,23.67771944,72.56853769,94.8122016,26.46393075,,,,,,,
4096,PAK,2002,Pakistan,109.8024707,103.3955873,,5.660472846,4.57355846,80.37053272,14.31153159,2.299417332,23.67771944,72.56853769,94.8122016,26.46393075,,,,,,,
4097,PAK,2002,Pakistan,109.8024707,103.3955873,,5.660472846,4.57355846,80.37053272,14.31153159,2.299417332,23.67771944,72.56853769,94.8122016,26.46393075,,,,,,,
4098,PAK,2002,Pakistan,109.8024707,103.3955873,,5.660472846,4.57355846,80.37053272,14.31153159,2.299417332,23.67771944,72.56853769,94.8122016,26.46393075,,,,,,,
4099,PAK,2003,Pakistan,132.14400039999998,120.009941,,6.72511278,6.284184156,79.30727983,13.86892808,2.651999319,23.58408678,72.36754203,88.67808264,27.20995234,,,,,,,
4100,PAK,2003,Pakistan,132.14400039999998,120.009941,,6.72511278,6.284184156,79.30727983,13.86892808,2.651999319,23.58408678,72.36754203,88.67808264,27.20995234,,,,,,,
4101,PAK,2003,Pakistan,132.14400039999998,120.009941,,6.72511278,6.284184156,79.30727983,13.86892808,2.651999319,23.58408678,72.36754203,88.67808264,27.20995234,,,,,,,
4102,PAK,2003,Pakistan,132.14400039999998,120.009941,,6.72511278,6.284184156,79.30727983,13.86892808,2.651999319,23.58408678,72.36754203,88.67808264,27.20995234,,,,,,,
4103,PAK,2003,Pakistan,132.14400039999998,120.009941,,6.72511278,6.284184156,79.30727983,13.86892808,2.651999319,23.58408678,72.36754203,88.67808264,27.20995234,,,,,,,
4104,PAK,2004,Pakistan,148.1940135,165.21386950000004,,7.5260150260000005,7.220966617999999,76.99447348,15.77388047,3.376211647,25.48905248,71.10379379999998,84.55614291,29.07209717,,,,,,,
4105,PAK,2004,Pakistan,148.1940135,165.21386950000004,,7.5260150260000005,7.220966617999999,76.99447348,15.77388047,3.376211647,25.48905248,71.10379379999998,84.55614291,29.07209717,,,,,,,
4106,PAK,2004,Pakistan,148.1940135,165.21386950000004,,7.5260150260000005,7.220966617999999,76.99447348,15.77388047,3.376211647,25.48905248,71.10379379999998,84.55614291,29.07209717,,,,,,,
4107,PAK,2004,Pakistan,148.1940135,165.21386950000004,,7.5260150260000005,7.220966617999999,76.99447348,15.77388047,3.376211647,25.48905248,71.10379379999998,84.55614291,29.07209717,,,,,,,
4108,PAK,2004,Pakistan,148.1940135,165.21386950000004,,7.5260150260000005,7.220966617999999,76.99447348,15.77388047,3.376211647,25.48905248,71.10379379999998,84.55614291,29.07209717,,,,,,,
4109,PAK,2005,Pakistan,177.7907251,233.40451580000004,,9.375680000000001,11.19874353,72.17739612,16.23390494,3.012253523,27.65981607,67.30450016,75.18568042,34.49077447,,,,,,,
4110,PAK,2005,Pakistan,177.7907251,233.40451580000004,,9.375680000000001,11.19874353,72.17739612,16.23390494,3.012253523,27.65981607,67.30450016,75.18568042,34.49077447,,,,,,,
4111,PAK,2005,Pakistan,177.7907251,233.40451580000004,,9.375680000000001,11.19874353,72.17739612,16.23390494,3.012253523,27.65981607,67.30450016,75.18568042,34.49077447,,,,,,,
4112,PAK,2005,Pakistan,177.7907251,233.40451580000004,,9.375680000000001,11.19874353,72.17739612,16.23390494,3.012253523,27.65981607,67.30450016,75.18568042,34.49077447,,,,,,,
4113,PAK,2005,Pakistan,177.7907251,233.40451580000004,,9.375680000000001,11.19874353,72.17739612,16.23390494,3.012253523,27.65981607,67.30450016,75.18568042,34.49077447,,,,,,,
4114,PAK,2006,Pakistan,187.5281761,274.5271122,,8.724789215,10.46516058,72.48965736,16.68156733,4.396336806,26.09769915,67.96098995,70.01455958,34.06208415,,,,,,,
4115,PAK,2006,Pakistan,187.5281761,274.5271122,,8.724789215,10.46516058,72.48965736,16.68156733,4.396336806,26.09769915,67.96098995,70.01455958,34.06208415,,,,,,,
4116,PAK,2006,Pakistan,187.5281761,274.5271122,,8.724789215,10.46516058,72.48965736,16.68156733,4.396336806,26.09769915,67.96098995,70.01455958,34.06208415,,,,,,,
4117,PAK,2006,Pakistan,187.5281761,274.5271122,,8.724789215,10.46516058,72.48965736,16.68156733,4.396336806,26.09769915,67.96098995,70.01455958,34.06208415,,,,,,,
4118,PAK,2006,Pakistan,187.5281761,274.5271122,,8.724789215,10.46516058,72.48965736,16.68156733,4.396336806,26.09769915,67.96098995,70.01455958,34.06208415,,,,,,,
4119,PAK,2007,Pakistan,197.57909530000003,299.9788294,,8.317708711,9.121842383999999,72.51431057,18.05622032,4.538992956,29.512690999999997,63.65542114,65.53907719,33.09234042,2.62,3.382978723,,2.9,58.8,,1.9
4120,PAK,2007,Pakistan,197.57909530000003,299.9788294,,8.317708711,9.121842383999999,72.51431057,18.05622032,4.538992956,29.512690999999997,63.65542114,65.53907719,33.09234042,2.62,3.382978723,,2.9,58.8,,1.9
4121,PAK,2007,Pakistan,197.57909530000003,299.9788294,,8.317708711,9.121842383999999,72.51431057,18.05622032,4.538992956,29.512690999999997,63.65542114,65.53907719,33.09234042,2.62,3.382978723,,2.9,58.8,,1.9
4122,PAK,2007,Pakistan,197.57909530000003,299.9788294,,8.317708711,9.121842383999999,72.51431057,18.05622032,4.538992956,29.512690999999997,63.65542114,65.53907719,33.09234042,2.62,3.382978723,,2.9,58.8,,1.9
4123,PAK,2007,Pakistan,197.57909530000003,299.9788294,,8.317708711,9.121842383999999,72.51431057,18.05622032,4.538992956,29.512690999999997,63.65542114,65.53907719,33.09234042,2.62,3.382978723,,2.9,58.8,,1.9
4124,PAK,2008,Pakistan,225.1111261,389.6190204,1.91046515,8.258572744,12.11650307,66.38469737,21.20553352,4.561396816999999,30.60243268,63.43733578,57.62593835,36.83725613,,3.464245553,,,,,
4125,PAK,2008,Pakistan,225.1111261,389.6190204,1.91046515,8.258572744,12.11650307,66.38469737,21.20553352,4.561396816999999,30.60243268,63.43733578,57.62593835,36.83725613,,3.464245553,,,,,
4126,PAK,2008,Pakistan,225.1111261,389.6190204,1.91046515,8.258572744,12.11650307,66.38469737,21.20553352,4.561396816999999,30.60243268,63.43733578,57.62593835,36.83725613,,3.464245553,,,,,
4127,PAK,2008,Pakistan,225.1111261,389.6190204,1.91046515,8.258572744,12.11650307,66.38469737,21.20553352,4.561396816999999,30.60243268,63.43733578,57.62593835,36.83725613,,3.464245553,,,,,
4128,PAK,2008,Pakistan,225.1111261,389.6190204,1.91046515,8.258572744,12.11650307,66.38469737,21.20553352,4.561396816999999,30.60243268,63.43733578,57.62593835,36.83725613,,3.464245553,,,,,
4129,PAK,2009,Pakistan,194.096608,291.4947304,1.7648949230000002,6.287395484,12.39536769,62.39074726,23.29010732,4.209152316,31.62704485,63.19724048,64.83013155,29.25375446,,3.6237548139999998,,,,,
4130,PAK,2009,Pakistan,194.096608,291.4947304,1.7648949230000002,6.287395484,12.39536769,62.39074726,23.29010732,4.209152316,31.62704485,63.19724048,64.83013155,29.25375446,,3.6237548139999998,,,,,
4131,PAK,2009,Pakistan,194.096608,291.4947304,1.7648949230000002,6.287395484,12.39536769,62.39074726,23.29010732,4.209152316,31.62704485,63.19724048,64.83013155,29.25375446,,3.6237548139999998,,,,,
4132,PAK,2009,Pakistan,194.096608,291.4947304,1.7648949230000002,6.287395484,12.39536769,62.39074726,23.29010732,4.209152316,31.62704485,63.19724048,64.83013155,29.25375446,,3.6237548139999998,,,,,
4133,PAK,2009,Pakistan,194.096608,291.4947304,1.7648949230000002,6.287395484,12.39536769,62.39074726,23.29010732,4.209152316,31.62704485,63.19724048,64.83013155,29.25375446,,3.6237548139999998,,,,,
4134,PAK,2010,Pakistan,237.14475919999998,347.99829710000006,1.7251860190000001,7.759969925,13.42784105,60.82791384,24.35062622,4.867478994,33.30438716,60.843804299999995,64.68503891,33.4246537,2.53,3.647179368,,,,,
4135,PAK,2010,Pakistan,237.14475919999998,347.99829710000006,1.7251860190000001,7.759969925,13.42784105,60.82791384,24.35062622,4.867478994,33.30438716,60.843804299999995,64.68503891,33.4246537,2.53,3.647179368,,,,,
4136,PAK,2010,Pakistan,237.14475919999998,347.99829710000006,1.7251860190000001,7.759969925,13.42784105,60.82791384,24.35062622,4.867478994,33.30438716,60.843804299999995,64.68503891,33.4246537,2.53,3.647179368,,,,,
4137,PAK,2010,Pakistan,237.14475919999998,347.99829710000006,1.7251860190000001,7.759969925,13.42784105,60.82791384,24.35062622,4.867478994,33.30438716,60.843804299999995,64.68503891,33.4246537,2.53,3.647179368,,,,,
4138,PAK,2010,Pakistan,237.14475919999998,347.99829710000006,1.7251860190000001,7.759969925,13.42784105,60.82791384,24.35062622,4.867478994,33.30438716,60.843804299999995,64.68503891,33.4246537,2.53,3.647179368,,,,,
4139,PAK,2011,Pakistan,281.1532527,405.1123057,1.83669384,6.208699193999999,16.65092598,57.57509228,24.54184698,4.481255616,31.96819415,62.62448609,61.78676057,32.49021043,,3.6,,,,,
4140,PAK,2011,Pakistan,281.1532527,405.1123057,1.83669384,6.208699193999999,16.65092598,57.57509228,24.54184698,4.481255616,31.96819415,62.62448609,61.78676057,32.49021043,,3.6,,,,,
4141,PAK,2011,Pakistan,281.1532527,405.1123057,1.83669384,6.208699193999999,16.65092598,57.57509228,24.54184698,4.481255616,31.96819415,62.62448609,61.78676057,32.49021043,,3.6,,,,,
4142,PAK,2011,Pakistan,281.1532527,405.1123057,1.83669384,6.208699193999999,16.65092598,57.57509228,24.54184698,4.481255616,31.96819415,62.62448609,61.78676057,32.49021043,,3.6,,,,,
4143,PAK,2011,Pakistan,281.1532527,405.1123057,1.83669384,6.208699193999999,16.65092598,57.57509228,24.54184698,4.481255616,31.96819415,62.62448609,61.78676057,32.49021043,,3.6,,,,,
4144,PAK,2012,Pakistan,272.12271119999997,405.96643989999995,1.708472395,6.729100788999999,13.9250538,57.54459189,27.49139222,4.456237917,31.36558172,63.07164434,59.33760785,30.60472941,2.83,3.7,,,,,
4145,PAK,2012,Pakistan,272.12271119999997,405.96643989999995,1.708472395,6.729100788999999,13.9250538,57.54459189,27.49139222,4.456237917,31.36558172,63.07164434,59.33760785,30.60472941,2.83,3.7,,,,,
4146,PAK,2012,Pakistan,272.12271119999997,405.96643989999995,1.708472395,6.729100788999999,13.9250538,57.54459189,27.49139222,4.456237917,31.36558172,63.07164434,59.33760785,30.60472941,2.83,3.7,,,,,
4147,PAK,2012,Pakistan,272.12271119999997,405.96643989999995,1.708472395,6.729100788999999,13.9250538,57.54459189,27.49139222,4.456237917,31.36558172,63.07164434,59.33760785,30.60472941,2.83,3.7,,,,,
4148,PAK,2012,Pakistan,272.12271119999997,405.96643989999995,1.708472395,6.729100788999999,13.9250538,57.54459189,27.49139222,4.456237917,31.36558172,63.07164434,59.33760785,30.60472941,2.83,3.7,,,,,
